"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lrscale","polintr","stfdem","stfeco","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS5e03_5",5,"3.5","23.11.2023",500403,"NL",1.0138581,0.77426666,0.7469698,0.5783538,,,,7,4,7,4,2,8,5,7,7,8,10,8,10,8,,9,7,8,1
"ESS5e03_5",5,"3.5","23.11.2023",500404,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,5,8,3,8,2,7,7,6,7,7,7,7,8,8,,6,6,8,4
"ESS5e03_5",5,"3.5","23.11.2023",500405,"NL",1.0138581,0.69095135,0.7469698,0.5161198,,,,5,2,7,5,3,0,7,0,0,5,7,2,2,0,,5,4,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500408,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,9,4,9,5,2,8,7,8,6,8,8,7,8,7,,8,8,10,8
"ESS5e03_5",5,"3.5","23.11.2023",500409,"NL",2.0277162,2.8014307,0.7469698,2.0925841,,,,7,5,3,8,2,7,5,7,6,5,5,6,7,6,,4,3,9,5
"ESS5e03_5",5,"3.5","23.11.2023",500410,"NL",1.0138581,1.3366505,0.7469698,0.9984376,,,,5,3,5,7,3,6,7,3,5,5,7,4,7,6,,5,7,7,5
"ESS5e03_5",5,"3.5","23.11.2023",500411,"NL",1.0138581,1.8909087,0.7469698,1.4124517,,,,10,8,10,2,2,8,7,5,7,9,8,6,8,7,,5,5,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500412,"NL",1.0138581,1.812476,0.7469698,1.3538649,,,,6,5,5,7,2,7,6,6,6,5,8,6,6,6,,5,4,8,3
"ESS5e03_5",5,"3.5","23.11.2023",500414,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,9,9,9,6,1,8,7,6,8,9,9,9,9,9,,8,7,9,1
"ESS5e03_5",5,"3.5","23.11.2023",500417,"NL",1.0138581,1.1383526,0.7469698,0.85031503,,,,6,2,6,88,4,7,6,7,88,88,7,7,2,7,,4,7,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500418,"NL",2.0277162,2.3440866,0.7469698,1.750962,,,,10,7,8,7,3,7,7,8,8,10,8,10,10,10,,10,4,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500419,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,8,8,6,5,2,6,6,7,7,7,7,7,7,7,,6,7,6,3
"ESS5e03_5",5,"3.5","23.11.2023",500420,"NL",1.5207871,1.1614,0.7469698,0.8675307,,,,5,5,7,7,4,88,7,88,88,8,8,8,7,88,,4,8,10,5
"ESS5e03_5",5,"3.5","23.11.2023",500426,"NL",0.50692904,0.3811504,0.7469698,0.28470784,,,,5,8,8,8,3,8,7,6,5,7,7,4,4,4,,5,5,8,9
"ESS5e03_5",5,"3.5","23.11.2023",500433,"NL",0.50692904,0.34547567,0.7469698,0.2580599,,,,5,7,6,8,3,9,7,7,6,8,8,6,9,6,,8,6,5,3
"ESS5e03_5",5,"3.5","23.11.2023",500436,"NL",1.0138581,1.1383526,0.7469698,0.85031503,,,,6,7,6,5,2,6,5,6,7,6,7,6,6,6,,88,88,8,10
"ESS5e03_5",5,"3.5","23.11.2023",500441,"NL",0.50692904,0.45978072,0.7469698,0.34344232,,,,5,2,1,9,2,2,7,3,3,0,0,3,3,3,,0,3,5,6
"ESS5e03_5",5,"3.5","23.11.2023",500443,"NL",1.0138581,1.5475264,0.7469698,1.1559554,,,,7,7,5,7,3,7,8,6,5,7,7,5,5,4,,7,5,8,2
"ESS5e03_5",5,"3.5","23.11.2023",500444,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,8,5,7,5,2,8,9,4,7,9,7,8,7,7,,9,8,9,1
"ESS5e03_5",5,"3.5","23.11.2023",500448,"NL",0.50692904,0.6029583,0.7469698,0.45039168,,,,5,4,4,7,3,5,5,3,3,4,4,3,3,3,,5,5,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500451,"NL",2.5346453,3.3416262,0.7469698,2.496094,,,,5,5,7,2,2,6,4,4,7,7,6,3,2,4,,6,10,6,3
"ESS5e03_5",5,"3.5","23.11.2023",500452,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,5,3,5,6,2,3,3,3,5,3,6,3,3,3,,3,3,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500457,"NL",0.50692904,0.94545436,0.7469698,0.7062259,,,,8,9,8,7,2,7,7,8,6,7,7,6,7,7,,7,7,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500459,"NL",1.0138581,1.5475264,0.7469698,1.1559554,,,,7,7,5,8,2,4,7,3,4,3,6,2,6,2,,4,4,9,5
"ESS5e03_5",5,"3.5","23.11.2023",500460,"NL",1.5207871,2.101073,0.7469698,1.5694381,,,,5,7,4,7,2,5,8,6,6,4,7,5,3,5,,3,2,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500462,"NL",1.0138581,0.7623008,0.7469698,0.5694157,,,,5,3,5,3,2,7,5,3,5,7,8,5,6,5,,5,6,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500463,"NL",1.0138581,0.97408736,0.7469698,0.72761387,,,,7,7,5,6,2,6,7,4,7,5,7,5,8,6,,7,6,7,4
"ESS5e03_5",5,"3.5","23.11.2023",500464,"NL",1.0138581,0.69095135,0.7469698,0.5161198,,,,7,6,8,4,2,6,6,4,6,7,6,6,6,6,,7,4,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500465,"NL",1.0138581,1.5475264,0.7469698,1.1559554,,,,10,10,7,3,3,6,4,7,88,8,8,8,6,6,,6,6,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500466,"NL",0.50692904,0.45978072,0.7469698,0.34344232,,,,7,5,7,7,2,7,7,6,7,6,6,6,7,6,,7,7,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500468,"NL",1.5207871,1.1434512,0.7469698,0.85412353,,,,8,7,7,4,2,7,7,5,6,7,6,6,6,7,,7,7,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500472,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,7,9,7,10,1,0,8,6,0,0,10,3,1,3,,9,4,8,8
"ESS5e03_5",5,"3.5","23.11.2023",500473,"NL",0.50692904,0.34547567,0.7469698,0.2580599,,,,2,6,3,8,2,5,5,7,6,4,7,7,7,6,,5,4,7,2
"ESS5e03_5",5,"3.5","23.11.2023",500479,"NL",1.5207871,1.036427,0.7469698,0.7741797,,,,7,5,7,6,2,6,8,5,6,6,8,5,6,5,,6,5,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500480,"NL",1.0138581,0.49568796,0.7469698,0.37026393,,,,9,10,9,7,3,8,7,7,7,8,8,7,7,7,,7,7,10,6
"ESS5e03_5",5,"3.5","23.11.2023",500482,"NL",0.50692904,0.58602166,0.7469698,0.4377405,,,,5,4,4,8,3,7,6,7,3,5,4,5,6,6,,6,4,7,3
"ESS5e03_5",5,"3.5","23.11.2023",500485,"NL",1.0138581,1.2059166,0.7469698,0.90078336,,,,8,6,8,5,2,9,7,6,5,5,5,6,4,7,,6,5,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500487,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,8,8,8,88,3,88,88,88,88,88,7,88,88,88,,88,88,10,0
"ESS5e03_5",5,"3.5","23.11.2023",500488,"NL",1.0138581,1.4007154,0.7469698,1.0462921,,,,3,8,7,5,2,7,4,5,1,5,6,3,3,1,,5,5,8,4
"ESS5e03_5",5,"3.5","23.11.2023",500489,"NL",1.0138581,1.1720433,0.7469698,0.875481,,,,7,7,7,3,3,9,6,7,6,8,8,7,6,7,,8,7,7,3
"ESS5e03_5",5,"3.5","23.11.2023",500491,"NL",1.0138581,0.7623008,0.7469698,0.5694157,,,,8,6,7,4,3,8,88,88,6,7,7,7,7,6,,88,6,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500496,"NL",1.0138581,1.3366505,0.7469698,0.9984376,,,,4,3,4,6,2,1,4,2,5,5,6,3,2,3,,3,2,9,6
"ESS5e03_5",5,"3.5","23.11.2023",500498,"NL",1.0138581,0.7661775,0.7469698,0.57231146,,,,6,7,6,4,2,7,7,5,5,6,6,6,7,5,,7,5,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500500,"NL",1.0138581,0.97408736,0.7469698,0.72761387,,,,5,5,5,4,2,7,7,6,5,7,7,7,6,7,,5,3,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500503,"NL",1.0138581,0.7661775,0.7469698,0.57231146,,,,8,6,8,8,2,8,6,6,6,8,8,7,7,7,,6,4,8,9
"ESS5e03_5",5,"3.5","23.11.2023",500506,"NL",1.0138581,1.4398899,0.7469698,1.0755543,,,,7,6,8,7,2,8,6,6,5,3,3,6,6,5,,6,3,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500509,"NL",1.5207871,1.1434512,0.7469698,0.85412353,,,,7,7,8,3,3,4,2,2,5,6,4,4,2,4,,7,7,9,8
"ESS5e03_5",5,"3.5","23.11.2023",500510,"NL",1.0138581,0.49568796,0.7469698,0.37026393,,,,8,5,8,3,2,8,8,3,4,3,8,3,3,3,,7,7,9,10
"ESS5e03_5",5,"3.5","23.11.2023",500513,"NL",0.50692904,0.45978072,0.7469698,0.34344232,,,,6,7,6,2,2,6,5,3,5,7,8,4,4,4,,3,4,6,0
"ESS5e03_5",5,"3.5","23.11.2023",500515,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,7,6,7,4,3,7,6,5,5,6,7,6,7,5,,7,7,8,4
"ESS5e03_5",5,"3.5","23.11.2023",500516,"NL",1.0138581,0.49568796,0.7469698,0.37026393,,,,7,8,7,5,3,6,7,6,6,4,6,4,6,5,,5,6,10,0
"ESS5e03_5",5,"3.5","23.11.2023",500520,"NL",0.50692904,0.7737632,0.7469698,0.5779777,,,,0,5,0,88,4,6,88,5,0,2,0,0,0,0,,7,9,5,9
"ESS5e03_5",5,"3.5","23.11.2023",500521,"NL",1.0138581,0.7623008,0.7469698,0.5694157,,,,9,4,7,5,3,1,5,5,0,5,8,5,7,5,,6,8,1,8
"ESS5e03_5",5,"3.5","23.11.2023",500522,"NL",1.0138581,1.3366505,0.7469698,0.9984376,,,,6,5,6,3,2,6,4,5,5,5,5,6,5,5,,6,7,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500525,"NL",1.0138581,1.2059166,0.7469698,0.90078336,,,,7,7,7,8,3,8,7,5,8,7,8,6,5,7,,7,7,6,5
"ESS5e03_5",5,"3.5","23.11.2023",500527,"NL",0.50692904,0.94545436,0.7469698,0.7062259,,,,9,8,8,1,2,7,6,3,5,8,8,5,5,6,,6,8,8,8
"ESS5e03_5",5,"3.5","23.11.2023",500528,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,5,8,6,4,4,4,3,3,5,6,7,5,4,5,,5,5,4,7
"ESS5e03_5",5,"3.5","23.11.2023",500530,"NL",0.50692904,0.5163183,0.7469698,0.3856742,,,,8,7,8,8,1,10,4,7,5,9,9,7,9,7,,5,4,9,1
"ESS5e03_5",5,"3.5","23.11.2023",500540,"NL",0.50692904,0.34547567,0.7469698,0.2580599,,,,5,7,5,7,1,8,8,6,7,6,6,6,7,7,,7,7,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500541,"NL",0.50692904,0.5163183,0.7469698,0.3856742,,,,6,4,6,5,2,7,2,7,6,7,4,6,6,6,,5,3,2,10
"ESS5e03_5",5,"3.5","23.11.2023",500543,"NL",1.0138581,1.1383526,0.7469698,0.85031503,,,,8,8,7,4,2,7,8,6,7,8,8,6,6,6,,7,4,9,2
"ESS5e03_5",5,"3.5","23.11.2023",500546,"NL",1.0138581,0.7661775,0.7469698,0.57231146,,,,7,8,8,7,2,8,7,8,5,9,8,6,7,6,,7,8,9,6
"ESS5e03_5",5,"3.5","23.11.2023",500548,"NL",1.0138581,0.91956145,0.7469698,0.68688464,,,,7,6,5,6,2,8,7,6,7,7,8,7,6,6,,4,6,8,8
"ESS5e03_5",5,"3.5","23.11.2023",500550,"NL",1.5207871,2.3212895,0.7469698,1.7339332,,,,7,6,6,4,1,9,6,5,5,6,7,5,7,7,,7,6,7,4
"ESS5e03_5",5,"3.5","23.11.2023",500551,"NL",1.0138581,0.97408736,0.7469698,0.72761387,,,,7,4,5,7,2,7,8,7,6,7,5,6,4,6,,6,4,9,7
"ESS5e03_5",5,"3.5","23.11.2023",500552,"NL",0.50692904,0.94545436,0.7469698,0.7062259,,,,8,4,8,8,1,6,7,6,6,5,7,6,6,6,,6,7,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500553,"NL",1.0138581,0.69095135,0.7469698,0.5161198,,,,1,2,1,2,2,6,8,5,3,6,8,4,5,1,,6,5,8,1
"ESS5e03_5",5,"3.5","23.11.2023",500555,"NL",1.0138581,1.812476,0.7469698,1.3538649,,,,8,7,8,4,2,6,7,6,5,8,7,8,8,8,,8,6,7,1
"ESS5e03_5",5,"3.5","23.11.2023",500557,"NL",0.50692904,0.34547567,0.7469698,0.2580599,,,,7,6,7,6,3,8,5,6,5,7,8,5,7,6,,5,4,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500559,"NL",1.0138581,0.49568796,0.7469698,0.37026393,,,,7,7,8,8,2,8,6,7,8,7,8,7,7,7,,6,6,9,7
"ESS5e03_5",5,"3.5","23.11.2023",500561,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,8,9,7,8,2,6,8,7,8,8,8,8,7,8,,5,8,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500562,"NL",1.0138581,1.4007154,0.7469698,1.0462921,,,,5,4,8,5,3,5,8,8,4,3,5,5,7,5,,2,5,9,3
"ESS5e03_5",5,"3.5","23.11.2023",500563,"NL",1.0138581,1.0326366,0.7469698,0.7713484,,,,7,8,7,3,2,7,8,8,5,9,7,7,8,7,,4,5,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500566,"NL",1.5207871,1.1614,0.7469698,0.8675307,,,,8,7,8,7,2,9,8,8,4,8,6,7,7,7,,8,8,9,0
"ESS5e03_5",5,"3.5","23.11.2023",500567,"NL",0.50692904,0.48704368,0.7469698,0.36380693,,,,5,7,5,6,3,88,4,4,5,88,10,88,5,5,,5,5,8,9
"ESS5e03_5",5,"3.5","23.11.2023",500569,"NL",1.0138581,0.7987354,0.7469698,0.5966312,,,,7,6,7,4,1,6,6,7,6,9,8,7,8,6,,7,7,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500570,"NL",1.0138581,0.7623008,0.7469698,0.5694157,,,,8,7,8,7,2,7,6,4,6,8,7,6,6,6,,4,4,8,2
"ESS5e03_5",5,"3.5","23.11.2023",500571,"NL",1.0138581,0.72031265,0.7469698,0.5380518,,,,8,5,9,7,2,9,8,7,4,7,7,6,7,6,,7,7,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500573,"NL",1.0138581,1.8894954,0.7469698,1.411396,,,,7,5,8,4,3,5,7,4,3,6,8,3,2,5,,5,5,7,8
"ESS5e03_5",5,"3.5","23.11.2023",500574,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,6,3,5,5,3,6,3,6,5,5,3,5,5,5,,5,5,7,5
"ESS5e03_5",5,"3.5","23.11.2023",500575,"NL",0.50692904,0.36015633,0.7469698,0.2690259,,,,8,3,8,8,2,6,7,7,6,5,6,4,5,6,,7,7,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500576,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,8,4,5,7,2,7,5,5,5,7,8,7,7,7,,3,5,5,2
"ESS5e03_5",5,"3.5","23.11.2023",500577,"NL",0.50692904,0.50774014,0.7469698,0.37926656,,,,5,5,4,77,3,5,7,5,5,5,7,5,5,5,,6,77,8,3
"ESS5e03_5",5,"3.5","23.11.2023",500579,"NL",1.0138581,1.0765175,0.7469698,0.8041261,,,,7,4,6,6,2,3,6,7,0,2,5,6,6,6,,6,2,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500584,"NL",1.0138581,0.72031265,0.7469698,0.5380518,,,,7,6,7,6,2,7,7,6,5,6,7,6,7,6,,4,4,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500586,"NL",3.0415742,1.5502551,0.7469698,1.1579938,,,,7,5,7,5,3,7,6,7,6,6,7,7,6,6,,5,5,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500587,"NL",0.50692904,0.36015633,0.7469698,0.2690259,,,,5,6,8,2,3,8,8,6,4,8,8,4,5,5,,6,4,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500590,"NL",0.50692904,0.3993677,0.7469698,0.2983156,,,,5,5,5,2,2,4,5,3,4,5,5,3,4,4,,5,6,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500592,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,7,5,7,5,3,7,6,5,6,3,3,5,3,5,,5,7,10,10
"ESS5e03_5",5,"3.5","23.11.2023",500600,"NL",1.0138581,1.6132869,0.7469698,1.2050766,,,,6,7,8,5,1,9,3,8,4,5,8,6,8,7,,4,2,6,8
"ESS5e03_5",5,"3.5","23.11.2023",500601,"NL",0.50692904,0.47931865,0.7469698,0.35803658,,,,7,9,1,7,4,5,3,1,3,0,4,4,2,2,,2,3,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500602,"NL",0.50692904,0.50774014,0.7469698,0.37926656,,,,6,3,4,7,2,7,6,6,1,6,5,6,5,3,,88,3,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500603,"NL",1.0138581,1.2218481,0.7469698,0.91268367,,,,7,7,6,10,2,5,5,3,5,5,7,9,5,7,,0,3,5,0
"ESS5e03_5",5,"3.5","23.11.2023",500604,"NL",0.50692904,0.50774014,0.7469698,0.37926656,,,,8,7,5,8,3,7,6,7,1,7,7,3,7,2,,5,3,6,7
"ESS5e03_5",5,"3.5","23.11.2023",500605,"NL",1.0138581,0.794694,0.7469698,0.59361243,,,,8,6,8,4,2,8,7,7,6,8,7,6,6,7,,8,7,9,8
"ESS5e03_5",5,"3.5","23.11.2023",500606,"NL",0.50692904,0.397347,0.7469698,0.29680622,,,,10,8,9,1,2,7,6,3,7,7,7,6,7,6,,7,7,8,9
"ESS5e03_5",5,"3.5","23.11.2023",500607,"NL",1.5207871,1.1920409,0.7469698,0.8904186,,,,8,2,9,7,1,3,4,6,7,8,8,7,7,5,,5,5,9,7
"ESS5e03_5",5,"3.5","23.11.2023",500609,"NL",1.0138581,0.72031265,0.7469698,0.5380518,,,,8,8,7,7,2,8,6,7,4,7,8,6,7,5,,4,4,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500611,"NL",1.0138581,1.0765175,0.7469698,0.8041261,,,,6,3,4,6,1,8,6,7,7,8,8,7,8,7,,5,4,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500612,"NL",1.0138581,0.794694,0.7469698,0.59361243,,,,7,5,6,5,3,7,8,6,4,88,7,5,6,5,,8,7,8,88
"ESS5e03_5",5,"3.5","23.11.2023",500613,"NL",0.50692904,0.40358415,0.7469698,0.30146518,,,,5,3,7,4,3,5,7,6,6,4,4,6,7,7,,7,6,6,8
"ESS5e03_5",5,"3.5","23.11.2023",500617,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,5,7,1,8,3,7,4,6,3,4,6,7,5,7,,4,6,10,6
"ESS5e03_5",5,"3.5","23.11.2023",500619,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,5,4,2,9,3,4,5,6,88,4,6,3,3,6,,3,5,7,5
"ESS5e03_5",5,"3.5","23.11.2023",500620,"NL",1.5207871,1.6147761,0.7469698,1.206189,,,,6,7,3,7,2,6,6,7,3,6,7,5,5,5,,4,6,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500622,"NL",0.50692904,0.47931865,0.7469698,0.35803658,,,,7,6,7,8,3,6,5,4,6,5,8,7,5,6,,6,6,7,1
"ESS5e03_5",5,"3.5","23.11.2023",500626,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,7,4,3,6,3,6,6,7,6,6,4,7,5,5,,4,4,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500627,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,5,5,2,3,2,5,5,5,0,2,3,1,1,2,,1,0,6,5
"ESS5e03_5",5,"3.5","23.11.2023",500628,"NL",0.50692904,0.7301187,0.7469698,0.5453766,,,,6,7,7,2,2,7,5,3,7,8,8,7,7,7,,7,5,6,0
"ESS5e03_5",5,"3.5","23.11.2023",500632,"NL",2.0277162,2.153035,0.7469698,1.6082522,,,,7,5,8,4,2,8,5,5,5,8,7,6,7,5,,7,6,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500634,"NL",1.0138581,0.72031265,0.7469698,0.5380518,,,,5,3,7,5,4,6,6,7,6,7,7,5,6,5,,4,4,9,8
"ESS5e03_5",5,"3.5","23.11.2023",500635,"NL",0.50692904,0.50774014,0.7469698,0.37926656,,,,6,8,6,0,1,4,5,4,6,2,6,4,1,5,,4,6,8,6
"ESS5e03_5",5,"3.5","23.11.2023",500637,"NL",2.0277162,4.0033526,0.7469698,2.9903836,,,,4,7,5,4,2,8,8,5,6,7,7,4,5,4,,8,5,8,2
"ESS5e03_5",5,"3.5","23.11.2023",500643,"NL",0.50692904,0.7301187,0.7469698,0.5453766,,,,8,5,1,9,2,4,4,3,2,2,6,3,1,3,,3,3,4,1
"ESS5e03_5",5,"3.5","23.11.2023",500645,"NL",0.50692904,0.696725,0.7469698,0.52043253,,,,5,6,6,3,2,7,2,6,5,6,6,5,5,6,,6,6,7,5
"ESS5e03_5",5,"3.5","23.11.2023",500648,"NL",2.5346453,1.2918793,0.7469698,0.96499485,,,,4,3,8,7,4,8,8,8,7,8,8,7,7,0,,8,8,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500656,"NL",1.0138581,0.794694,0.7469698,0.59361243,,,,7,4,7,3,2,8,2,6,7,9,7,6,7,7,,7,8,9,1
"ESS5e03_5",5,"3.5","23.11.2023",500657,"NL",0.50692904,0.50774014,0.7469698,0.37926656,,,,8,2,3,8,1,7,7,7,3,3,7,3,5,3,,2,4,3,2
"ESS5e03_5",5,"3.5","23.11.2023",500658,"NL",1.5207871,1.437956,0.7469698,1.0741097,,,,6,4,5,4,2,8,6,7,6,8,7,6,6,6,,7,5,6,7
"ESS5e03_5",5,"3.5","23.11.2023",500660,"NL",1.0138581,0.8071683,0.7469698,0.60293037,,,,5,1,4,8,2,4,6,4,4,3,3,3,3,4,,7,4,7,5
"ESS5e03_5",5,"3.5","23.11.2023",500661,"NL",0.50692904,0.47931865,0.7469698,0.35803658,,,,7,3,7,4,1,7,7,6,6,8,7,7,7,7,,77,77,7,4
"ESS5e03_5",5,"3.5","23.11.2023",500662,"NL",0.50692904,0.98563045,0.7469698,0.7362362,,,,7,3,4,7,1,6,5,5,3,8,5,4,6,4,,5,7,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500663,"NL",0.50692904,0.47931865,0.7469698,0.35803658,,,,7,7,8,2,1,2,77,2,6,6,9,3,5,5,,7,3,8,7
"ESS5e03_5",5,"3.5","23.11.2023",500664,"NL",0.50692904,0.98563045,0.7469698,0.7362362,,,,7,6,8,5,2,7,6,77,6,5,6,6,6,6,,8,7,7,7
"ESS5e03_5",5,"3.5","23.11.2023",500666,"NL",1.0138581,0.794694,0.7469698,0.59361243,,,,6,6,6,2,2,5,6,4,5,6,6,6,6,5,,6,6,7,88
"ESS5e03_5",5,"3.5","23.11.2023",500667,"NL",1.0138581,0.7987354,0.7469698,0.5966312,,,,7,4,6,3,1,8,7,6,3,8,7,7,8,6,,8,6,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500668,"NL",2.0277162,2.4436963,0.7469698,1.8253673,,,,6,6,7,7,3,7,7,77,7,6,7,6,5,6,,88,4,7,1
"ESS5e03_5",5,"3.5","23.11.2023",500670,"NL",1.0138581,0.72031265,0.7469698,0.5380518,,,,7,7,5,5,3,7,6,6,1,3,4,4,4,3,,3,6,8,3
"ESS5e03_5",5,"3.5","23.11.2023",500672,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,7,7,6,6,3,7,6,6,6,6,8,88,6,88,,7,7,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500676,"NL",1.0138581,1.4602374,0.7469698,1.0907532,,,,8,8,6,5,2,5,5,6,7,6,7,6,5,6,,5,3,8,1
"ESS5e03_5",5,"3.5","23.11.2023",500678,"NL",2.0277162,1.0335034,0.7469698,0.77199584,,,,7,8,7,7,1,7,6,6,5,5,4,6,7,5,,5,4,5,0
"ESS5e03_5",5,"3.5","23.11.2023",500679,"NL",1.0138581,1.39345,0.7469698,1.0408651,,,,3,3,3,5,2,5,4,4,4,2,6,3,2,4,,5,6,9,0
"ESS5e03_5",5,"3.5","23.11.2023",500680,"NL",1.0138581,1.8894954,0.7469698,1.411396,,,,5,7,4,7,2,4,6,4,5,7,8,4,4,5,,5,8,9,6
"ESS5e03_5",5,"3.5","23.11.2023",500681,"NL",1.0138581,1.39345,0.7469698,1.0408651,,,,3,3,7,5,3,5,7,5,5,7,7,5,6,5,,6,5,8,5
"ESS5e03_5",5,"3.5","23.11.2023",500682,"NL",1.0138581,1.2218481,0.7469698,0.91268367,,,,5,8,3,5,4,5,2,8,5,5,5,5,5,5,,6,8,10,6
"ESS5e03_5",5,"3.5","23.11.2023",500683,"NL",1.0138581,1.6132869,0.7469698,1.2050766,,,,6,8,6,2,1,8,6,5,8,8,6,6,7,7,,8,6,8,0
"ESS5e03_5",5,"3.5","23.11.2023",500684,"NL",1.0138581,2.07785,0.7469698,1.5520914,,,,7,7,6,5,3,4,3,7,5,3,8,7,7,5,,2,5,9,10
"ESS5e03_5",5,"3.5","23.11.2023",500685,"NL",1.0138581,1.4602374,0.7469698,1.0907532,,,,10,10,10,7,3,6,6,5,6,5,6,6,4,6,,5,4,7,6
"ESS5e03_5",5,"3.5","23.11.2023",500688,"NL",1.0138581,1.0765175,0.7469698,0.8041261,,,,3,5,6,7,2,8,5,7,7,7,7,6,7,7,,8,5,8,8
"ESS5e03_5",5,"3.5","23.11.2023",500689,"NL",2.0277162,2.153035,0.7469698,1.6082522,,,,8,7,8,4,2,8,6,5,2,8,7,7,6,6,,7,5,9,7
"ESS5e03_5",5,"3.5","23.11.2023",500692,"NL",1.0138581,0.7987354,0.7469698,0.5966312,,,,8,6,8,8,2,6,6,7,2,5,6,2,3,4,,5,5,10,0
"ESS5e03_5",5,"3.5","23.11.2023",500693,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,6,5,6,6,3,5,6,6,5,7,6,5,6,5,,5,6,7,4
"ESS5e03_5",5,"3.5","23.11.2023",500695,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,6,6,6,5,4,5,6,6,6,6,7,6,4,6,,5,6,9,3
"ESS5e03_5",5,"3.5","23.11.2023",500696,"NL",1.0138581,1.0765175,0.7469698,0.8041261,,,,6,6,7,6,3,7,6,7,6,7,7,6,7,6,,7,4,7,8
"ESS5e03_5",5,"3.5","23.11.2023",500700,"NL",1.0138581,0.5167517,0.7469698,0.38599792,,,,8,7,7,8,3,7,8,6,6,7,8,7,6,6,,6,5,10,0
"ESS5e03_5",5,"3.5","23.11.2023",500701,"NL",1.0138581,1.0765175,0.7469698,0.8041261,,,,8,6,8,3,2,8,10,6,7,9,8,8,9,7,,7,5,9,7
"ESS5e03_5",5,"3.5","23.11.2023",500702,"NL",1.0138581,1.0154803,0.7469698,0.7585331,,,,5,7,4,5,2,7,6,6,6,6,5,6,6,6,,7,4,8,4
