"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lawobey","lrscale","polintr","stfdem","stfeco","stfgov","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS9e03_2",9,"3.2","23.11.2023",7507,"HU",1.260607,1.0051339,0.50309783,0.5056807,0.0004148,1718,13465,6,8,3,,1,3,0,2,2,5,77,5,2,4,,4,3,8,9
"ESS9e03_2",9,"3.2","23.11.2023",7539,"HU",0.7784544,1.0986007,0.50309783,0.5527037,0.0006717153,1634,13987,6,8,5,,88,4,2,4,2,6,5,6,1,5,,2,2,8,0
"ESS9e03_2",9,"3.2","23.11.2023",7545,"HU",0.77466327,0.9203685,0.50309783,0.4630354,0.00067500264,1725,13971,3,4,5,,3,3,4,5,2,9,10,1,3,1,,88,5,8,2
"ESS9e03_2",9,"3.2","23.11.2023",7592,"HU",0.7696806,0.5036084,0.50309783,0.2533643,0.00067937234,1690,13978,5,5,5,,88,4,0,0,0,3,3,0,0,0,,5,5,8,0
"ESS9e03_2",9,"3.2","23.11.2023",7620,"HU",0.8015305,0.5561305,0.50309783,0.27978808,0.0006523767,1614,13938,6,6,7,,77,3,5,6,5,3,6,3,3,2,,2,2,6,5
"ESS9e03_2",9,"3.2","23.11.2023",7716,"HU",0.8015305,0.4780461,0.50309783,0.24050395,0.0006523767,1614,13883,1,0,2,,5,3,4,5,5,5,2,1,5,1,,3,2,7,8
"ESS9e03_2",9,"3.2","23.11.2023",7758,"HU",0.77466327,1.1024905,0.50309783,0.5546606,0.00067500264,1725,13940,3,3,2,,5,4,5,5,5,8,9,3,4,2,,3,4,3,2
"ESS9e03_2",9,"3.2","23.11.2023",7762,"HU",0.7784544,1.0724281,0.50309783,0.53953624,0.0006717153,1624,13960,4,4,5,,7,3,7,5,6,6,5,6,4,5,,6,5,4,6
"ESS9e03_2",9,"3.2","23.11.2023",7843,"HU",0.80291444,1.4406806,0.50309783,0.72480327,0.0006512521,1707,13975,6,6,5,,7,2,1,1,1,8,7,8,6,7,,3,3,1,6
"ESS9e03_2",9,"3.2","23.11.2023",7863,"HU",1.260607,0.77326757,0.50309783,0.38902923,0.0004148,1726,13362,6,8,4,,1,4,2,3,1,5,9,2,7,2,,7,8,6,1
"ESS9e03_2",9,"3.2","23.11.2023",7880,"HU",0.7784544,0.565427,0.50309783,0.2844651,0.0006717153,1634,13974,4,5,8,,88,4,88,88,88,10,10,88,10,88,,88,88,7,0
"ESS9e03_2",9,"3.2","23.11.2023",8014,"HU",0.7784544,0.430398,0.50309783,0.21653229,0.0006717153,1624,13954,6,7,7,,3,4,8,7,7,10,10,4,6,3,,5,4,6,8
"ESS9e03_2",9,"3.2","23.11.2023",8035,"HU",0.7784544,0.4921853,0.50309783,0.24761735,0.0006717153,1634,13935,7,7,7,,4,4,7,4,6,9,7,4,5,4,,5,5,7,4
"ESS9e03_2",9,"3.2","23.11.2023",8043,"HU",0.8098272,0.6162976,0.50309783,0.310058,0.000645693,1643,13913,1,2,1,,1,4,1,1,1,1,3,1,0,1,,2,1,5,2
"ESS9e03_2",9,"3.2","23.11.2023",8119,"HU",0.8015305,0.7439295,0.50309783,0.3742693,0.0006523767,1614,13951,7,5,7,,5,3,0,2,3,3,7,1,1,1,,4,6,10,3
"ESS9e03_2",9,"3.2","23.11.2023",8178,"HU",0.80291444,0.8057307,0.50309783,0.40536135,0.0006512521,1700,13916,7,6,4,,2,4,2,2,1,5,4,1,0,1,,5,5,7,1
"ESS9e03_2",9,"3.2","23.11.2023",8286,"HU",0.7784544,0.4921853,0.50309783,0.24761735,0.0006717153,1634,13968,3,0,3,,77,3,5,6,5,6,2,1,4,1,,0,0,7,0
"ESS9e03_2",9,"3.2","23.11.2023",8315,"HU",1.260607,1.6561805,0.50309783,0.83322084,0.0004148,1716,14019,8,8,8,,77,3,8,9,8,9,10,5,5,5,,6,6,9,0
"ESS9e03_2",9,"3.2","23.11.2023",8357,"HU",1.260607,0.8495294,0.50309783,0.4273964,0.0004148,1637,13601,7,10,8,,10,1,10,10,10,10,10,10,10,10,,7,7,10,10
"ESS9e03_2",9,"3.2","23.11.2023",8387,"HU",1.260607,1.0649339,0.50309783,0.53576595,0.0004148,1730,13788,6,4,6,,5,4,6,4,4,7,7,4,5,2,,4,3,7,1
"ESS9e03_2",9,"3.2","23.11.2023",8403,"HU",0.8015305,0.4780461,0.50309783,0.24050395,0.0006523767,1614,13938,3,5,3,,5,3,6,5,5,3,10,2,3,2,,4,2,7,5
"ESS9e03_2",9,"3.2","23.11.2023",8416,"HU",0.77466327,1.0393485,0.50309783,0.52289397,0.00067500264,1725,13943,4,5,3,,6,3,5,4,4,5,7,4,4,7,,2,3,8,2
"ESS9e03_2",9,"3.2","23.11.2023",8432,"HU",0.8015305,0.5561305,0.50309783,0.27978808,0.0006523767,1734,13917,1,5,2,,6,3,2,1,1,3,2,1,3,1,,2,2,3,7
"ESS9e03_2",9,"3.2","23.11.2023",8455,"HU",0.8098272,0.46912006,0.50309783,0.23601328,0.000645693,1643,13878,5,4,4,,10,3,5,5,5,5,4,4,5,4,,3,5,4,7
"ESS9e03_2",9,"3.2","23.11.2023",8459,"HU",1.260607,1.181506,0.50309783,0.5944131,0.0004148,1736,13479,7,7,6,,4,3,4,3,2,8,8,7,7,7,,5,6,7,6
"ESS9e03_2",9,"3.2","23.11.2023",8461,"HU",1.260607,1.3870308,0.50309783,0.6978122,0.0004148,1667,13267,2,3,3,,6,3,7,6,6,7,7,6,6,7,,4,4,6,3
"ESS9e03_2",9,"3.2","23.11.2023",8475,"HU",1.260607,0.7212797,0.50309783,0.36287424,0.0004148,1629,13487,2,2,2,,6,3,5,5,5,5,7,0,3,0,,0,0,5,8
"ESS9e03_2",9,"3.2","23.11.2023",8514,"HU",1.260607,1.1380582,0.50309783,0.5725546,0.0004148,1645,13567,7,6,7,,7,3,5,5,4,7,5,4,6,3,,3,4,9,5
"ESS9e03_2",9,"3.2","23.11.2023",8544,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1700,14000,7,6,6,,7,2,6,7,7,7,8,7,5,8,,5,5,6,6
"ESS9e03_2",9,"3.2","23.11.2023",8577,"HU",0.80291444,1.6688828,0.50309783,0.83961135,0.0006512521,1707,13932,5,8,5,,5,3,1,1,2,5,7,2,4,2,,3,2,9,6
"ESS9e03_2",9,"3.2","23.11.2023",8616,"HU",1.260607,0.9593516,0.50309783,0.48264772,0.0004148,1716,13216,3,3,6,,5,3,3,5,4,5,7,0,3,0,,3,4,8,0
"ESS9e03_2",9,"3.2","23.11.2023",8648,"HU",0.80291444,1.156317,0.50309783,0.58174056,0.0006512521,1700,13916,3,7,2,,8,2,5,5,4,4,4,3,6,3,,0,0,5,5
"ESS9e03_2",9,"3.2","23.11.2023",8675,"HU",0.8098272,0.7973987,0.50309783,0.40116954,0.000645693,1653,13963,6,6,7,,8,2,7,7,7,7,8,7,7,6,,3,4,6,4
"ESS9e03_2",9,"3.2","23.11.2023",8705,"HU",1.260607,0.75184685,0.50309783,0.3782525,0.0004148,1665,13695,8,5,9,,4,1,3,5,2,2,8,2,2,4,,10,2,5,0
"ESS9e03_2",9,"3.2","23.11.2023",8713,"HU",0.7696806,0.9579431,0.50309783,0.48193908,0.00067937234,1690,13976,6,5,6,,3,2,5,6,3,5,7,3,6,3,,7,6,8,4
"ESS9e03_2",9,"3.2","23.11.2023",8719,"HU",0.8015305,0.8576035,0.50309783,0.43145844,0.0006523767,1734,14009,3,3,4,,5,3,6,4,7,7,7,7,7,7,,6,3,8,77
"ESS9e03_2",9,"3.2","23.11.2023",8742,"HU",1.260607,1.753744,0.50309783,0.8823048,0.0004148,1628,13915,3,6,6,,4,3,6,6,6,7,7,5,6,8,,5,3,10,0
"ESS9e03_2",9,"3.2","23.11.2023",8753,"HU",1.260607,0.9156367,0.50309783,0.46065485,0.0004148,1641,13706,7,4,4,,7,3,6,6,5,5,7,6,4,5,,6,8,6,7
"ESS9e03_2",9,"3.2","23.11.2023",8754,"HU",1.260607,0.8842769,0.50309783,0.4448778,0.0004148,1649,13572,5,2,5,,6,3,0,4,2,1,1,0,1,0,,4,4,3,1
"ESS9e03_2",9,"3.2","23.11.2023",8755,"HU",0.8015305,0.5561305,0.50309783,0.27978808,0.0006523767,1734,14009,4,3,4,,77,3,4,3,4,4,5,5,6,4,,2,6,5,88
"ESS9e03_2",9,"3.2","23.11.2023",8764,"HU",0.77521616,1.0784733,0.50309783,0.54257756,0.0006745212,1670,13894,8,8,7,,77,4,7,88,7,88,7,88,88,88,,88,88,9,0
"ESS9e03_2",9,"3.2","23.11.2023",8811,"HU",0.77521616,0.6247114,0.50309783,0.31429094,0.0006745212,1670,13907,6,6,8,,77,4,3,3,3,2,2,2,2,2,,4,5,7,6
"ESS9e03_2",9,"3.2","23.11.2023",8875,"HU",0.8098272,0.46912006,0.50309783,0.23601328,0.000645693,1643,13988,7,10,8,,7,4,5,5,5,7,10,4,6,7,,5,1,6,7
"ESS9e03_2",9,"3.2","23.11.2023",8887,"HU",0.80291444,1.0562178,0.50309783,0.5313809,0.0006512521,1707,14011,1,2,4,,77,2,77,4,77,6,8,3,77,3,,7,6,8,2
"ESS9e03_2",9,"3.2","23.11.2023",9023,"HU",1.260607,1.2851795,0.50309783,0.64657104,0.0004148,1647,13771,6,6,6,,5,4,5,6,5,3,3,88,3,88,,88,5,8,1
"ESS9e03_2",9,"3.2","23.11.2023",9087,"HU",1.260607,1.2650287,0.50309783,0.6364332,0.0004148,1631,13288,7,5,4,,5,3,5,5,5,2,6,1,3,8,,8,6,5,10
"ESS9e03_2",9,"3.2","23.11.2023",9100,"HU",0.80291444,1.3539728,0.50309783,0.6811808,0.0006512521,1700,14000,6,5,7,,7,2,7,7,7,4,6,7,5,7,,4,6,5,6
"ESS9e03_2",9,"3.2","23.11.2023",9159,"HU",0.7784544,0.6576219,0.50309783,0.33084816,0.0006717153,1634,13968,3,3,4,,3,3,3,5,4,4,10,4,2,2,,0,5,8,7
"ESS9e03_2",9,"3.2","23.11.2023",9242,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1707,14001,7,6,5,,7,2,4,7,7,6,6,6,7,7,,6,6,5,6
"ESS9e03_2",9,"3.2","23.11.2023",9265,"HU",0.77521616,0.5437903,0.50309783,0.27357972,0.0006745212,1670,14006,5,7,6,,3,3,9,6,7,9,10,4,6,2,,3,3,7,88
"ESS9e03_2",9,"3.2","23.11.2023",9310,"HU",1.260607,1.2851795,0.50309783,0.64657104,0.0004148,1630,13208,7,5,7,,10,2,8,8,8,8,8,8,8,6,,5,5,10,2
"ESS9e03_2",9,"3.2","23.11.2023",9362,"HU",0.8015305,0.73042524,0.50309783,0.36747536,0.0006523767,1734,13922,4,2,0,,3,4,5,4,4,6,7,3,5,3,,4,4,4,2
"ESS9e03_2",9,"3.2","23.11.2023",9524,"HU",1.260607,1.5430208,0.50309783,0.7762904,0.0004148,1616,13613,0,0,0,,77,4,0,0,0,0,0,0,0,0,,3,0,1,0
"ESS9e03_2",9,"3.2","23.11.2023",9604,"HU",0.7784544,0.565427,0.50309783,0.2844651,0.0006717153,1634,13949,0,0,2,,5,4,5,4,5,0,2,0,0,0,,0,0,0,5
"ESS9e03_2",9,"3.2","23.11.2023",9656,"HU",1.260607,0.9156367,0.50309783,0.46065485,0.0004148,1719,13498,7,7,8,,5,4,5,7,5,8,8,1,5,1,,88,88,7,0
"ESS9e03_2",9,"3.2","23.11.2023",9657,"HU",0.7696806,0.57855004,0.50309783,0.29106727,0.00067937234,1690,13962,3,5,7,,77,4,3,3,3,7,7,2,7,1,,1,2,6,0
"ESS9e03_2",9,"3.2","23.11.2023",9680,"HU",0.77466327,1.3447641,0.50309783,0.6765479,0.00067500264,1725,13967,5,5,8,,5,3,5,6,6,6,6,2,5,2,,3,5,8,7
"ESS9e03_2",9,"3.2","23.11.2023",9683,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1707,13997,6,6,5,,9,2,7,8,6,8,6,8,6,6,,6,6,4,6
"ESS9e03_2",9,"3.2","23.11.2023",9696,"HU",0.77466327,1.3447641,0.50309783,0.6765479,0.00067500264,1725,13947,0,4,0,,2,3,2,2,2,4,5,4,0,4,,0,1,0,10
"ESS9e03_2",9,"3.2","23.11.2023",9709,"HU",1.260607,0.9077788,0.50309783,0.45670155,0.0004148,1667,13535,4,4,4,,7,3,6,7,7,7,8,6,5,5,,6,6,6,7
"ESS9e03_2",9,"3.2","23.11.2023",9782,"HU",0.77466327,2.283552,0.50309783,1.1488501,0.00067500264,1725,13967,0,4,2,,7,3,2,4,3,3,1,0,5,0,,1,2,3,0
"ESS9e03_2",9,"3.2","23.11.2023",9888,"HU",1.260607,2.170129,0.50309783,1.0917872,0.0004148,1676,13469,4,5,3,,8,2,4,2,2,2,6,3,2,3,,5,2,6,1
"ESS9e03_2",9,"3.2","23.11.2023",9899,"HU",1.260607,0.8995742,0.50309783,0.45257384,0.0004148,1655,13649,7,4,2,,1,2,1,3,3,8,9,5,6,7,,8,8,3,1
"ESS9e03_2",9,"3.2","23.11.2023",9918,"HU",1.260607,0.7302494,0.50309783,0.3673869,0.0004148,1694,13796,7,7,7,,8,3,8,7,8,8,8,9,7,6,,7,7,5,8
"ESS9e03_2",9,"3.2","23.11.2023",9926,"HU",0.7784544,0.7862381,0.50309783,0.39555466,0.0006717153,1624,14007,6,5,4,,5,2,7,7,7,6,8,5,8,5,,3,6,8,1
"ESS9e03_2",9,"3.2","23.11.2023",9944,"HU",1.260607,3.6478808,0.50309783,1.835241,0.0004148,1738,13202,3,5,6,,10,3,2,3,1,2,6,0,1,2,,4,4,8,0
"ESS9e03_2",9,"3.2","23.11.2023",9953,"HU",0.7696806,0.51232046,0.50309783,0.25774732,0.00067937234,1690,13934,7,3,2,,77,3,1,2,1,6,7,1,6,0,,0,1,4,88
"ESS9e03_2",9,"3.2","23.11.2023",10085,"HU",1.260607,0.8597809,0.50309783,0.43255392,0.0004148,1615,13280,0,0,2,,5,3,3,7,0,2,4,0,0,0,,0,0,8,2
"ESS9e03_2",9,"3.2","23.11.2023",10097,"HU",0.7696806,0.6728846,0.50309783,0.3385268,0.00067937234,1690,13890,2,0,1,,5,4,0,0,0,0,2,0,0,0,,5,1,4,3
"ESS9e03_2",9,"3.2","23.11.2023",10117,"HU",0.7784544,0.5006997,0.50309783,0.25190094,0.0006717153,1634,13882,4,3,2,,6,3,6,5,5,5,8,5,6,5,,2,3,5,5
"ESS9e03_2",9,"3.2","23.11.2023",10141,"HU",1.260607,1.1380582,0.50309783,0.5725546,0.0004148,1630,13206,7,7,7,,8,3,6,6,6,6,8,6,6,6,,5,5,8,5
"ESS9e03_2",9,"3.2","23.11.2023",10151,"HU",0.7784544,0.4921853,0.50309783,0.24761735,0.0006717153,1634,13977,8,8,7,,5,3,5,5,5,1,2,2,2,2,,9,9,6,0
"ESS9e03_2",9,"3.2","23.11.2023",10172,"HU",1.260607,1.0649339,0.50309783,0.53576595,0.0004148,1719,13553,7,4,5,,77,4,2,4,4,0,4,0,0,0,,5,5,9,77
"ESS9e03_2",9,"3.2","23.11.2023",10252,"HU",0.7696806,0.61369807,0.50309783,0.30875015,0.00067937234,1690,13869,8,8,8,,7,2,8,3,8,9,9,6,9,6,,8,5,8,10
"ESS9e03_2",9,"3.2","23.11.2023",10301,"HU",0.8015305,0.5561305,0.50309783,0.27978808,0.0006523767,1734,13886,7,6,9,,9,1,9,9,10,9,10,9,9,8,,5,4,8,5
"ESS9e03_2",9,"3.2","23.11.2023",10307,"HU",0.80291444,1.3113121,0.50309783,0.6597183,0.0006512521,1707,13895,6,5,6,,8,3,5,5,5,5,5,5,5,5,,1,0,8,8
"ESS9e03_2",9,"3.2","23.11.2023",10377,"HU",0.8015305,0.81257105,0.50309783,0.40880275,0.0006523767,1614,14004,0,3,0,,88,4,0,6,0,0,5,0,0,0,,0,3,0,3
"ESS9e03_2",9,"3.2","23.11.2023",10399,"HU",1.260607,2.2908561,0.50309783,1.1525247,0.0004148,1673,13509,6,7,7,,6,2,7,6,7,8,7,6,6,5,,4,4,9,5
"ESS9e03_2",9,"3.2","23.11.2023",10451,"HU",1.260607,0.9593516,0.50309783,0.48264772,0.0004148,1664,13147,1,1,1,,1,3,2,3,2,1,3,1,1,1,,2,2,5,2
"ESS9e03_2",9,"3.2","23.11.2023",10547,"HU",0.7696806,0.44038698,0.50309783,0.22155774,0.00067937234,1690,13890,4,5,0,,5,4,0,0,0,1,0,0,0,0,,2,1,5,10
"ESS9e03_2",9,"3.2","23.11.2023",10600,"HU",0.77521616,0.5437903,0.50309783,0.27357972,0.0006745212,1670,13979,6,8,7,,0,3,9,10,10,9,10,8,8,7,,4,5,10,9
"ESS9e03_2",9,"3.2","23.11.2023",10614,"HU",1.260607,1.2650287,0.50309783,0.6364332,0.0004148,1658,13543,3,3,3,,5,4,88,5,88,8,9,5,5,5,,3,4,7,10
"ESS9e03_2",9,"3.2","23.11.2023",10629,"HU",1.260607,1.1187055,0.50309783,0.5628183,0.0004148,1688,13218,3,0,2,,8,2,8,8,8,9,9,5,8,7,,2,0,8,0
"ESS9e03_2",9,"3.2","23.11.2023",10646,"HU",1.260607,1.6561805,0.50309783,0.83322084,0.0004148,1696,13610,0,0,0,,3,4,2,1,1,4,10,7,0,7,,3,3,10,1
"ESS9e03_2",9,"3.2","23.11.2023",10666,"HU",1.260607,1.317612,0.50309783,0.66288775,0.0004148,1683,13750,3,5,5,,7,3,5,5,6,7,7,5,7,5,,7,5,9,4
"ESS9e03_2",9,"3.2","23.11.2023",10686,"HU",1.260607,1.1187055,0.50309783,0.5628183,0.0004148,1671,13366,1,1,1,,4,3,5,2,2,5,5,5,5,5,,77,77,7,4
"ESS9e03_2",9,"3.2","23.11.2023",10814,"HU",0.7784544,1.0986007,0.50309783,0.5527037,0.0006717153,1634,13974,6,6,6,,77,4,4,4,3,5,5,5,5,3,,88,88,5,0
"ESS9e03_2",9,"3.2","23.11.2023",10846,"HU",1.260607,1.6561805,0.50309783,0.83322084,0.0004148,1659,13474,8,8,8,,7,3,8,8,8,7,8,7,7,8,,6,6,9,8
"ESS9e03_2",9,"3.2","23.11.2023",10898,"HU",1.260607,2.218675,0.50309783,1.1162106,0.0004148,1722,13549,7,6,7,,0,2,2,3,2,4,5,5,3,6,,7,8,7,0
"ESS9e03_2",9,"3.2","23.11.2023",10915,"HU",1.260607,0.8108186,0.50309783,0.40792108,0.0004148,1641,13264,6,5,6,,7,3,4,5,4,7,8,6,5,5,,6,5,5,1
"ESS9e03_2",9,"3.2","23.11.2023",10971,"HU",1.260607,0.7970308,0.50309783,0.40098447,0.0004148,1668,13757,3,3,3,,5,4,77,5,77,5,7,1,5,1,,3,5,8,5
"ESS9e03_2",9,"3.2","23.11.2023",11170,"HU",1.260607,1.4424837,0.50309783,0.7257104,0.0004148,1705,13767,5,4,4,,5,4,4,6,5,8,8,5,6,5,,10,8,7,0
"ESS9e03_2",9,"3.2","23.11.2023",11191,"HU",1.260607,1.2851795,0.50309783,0.64657104,0.0004148,1713,13712,8,6,8,,10,2,0,0,0,0,7,10,0,7,,0,0,10,3
"ESS9e03_2",9,"3.2","23.11.2023",11203,"HU",0.7784544,0.430398,0.50309783,0.21653229,0.0006717153,1634,13882,5,5,3,,7,2,6,7,5,6,5,6,5,6,,3,5,5,5
"ESS9e03_2",9,"3.2","23.11.2023",11259,"HU",0.8015305,0.81257105,0.50309783,0.40880275,0.0006523767,1614,13925,2,3,0,,3,4,0,0,0,4,5,2,5,0,,88,77,2,0
"ESS9e03_2",9,"3.2","23.11.2023",11289,"HU",0.7696806,0.79004425,0.50309783,0.39746955,0.00067937234,1690,14015,7,5,5,,77,4,0,2,0,8,8,0,7,0,,0,4,7,0
"ESS9e03_2",9,"3.2","23.11.2023",11357,"HU",0.77521616,0.5437903,0.50309783,0.27357972,0.0006745212,1670,13909,10,7,7,,10,4,6,6,8,5,8,6,8,3,,5,4,8,6
"ESS9e03_2",9,"3.2","23.11.2023",11518,"HU",1.260607,2.1279557,0.50309783,1.0705699,0.0004148,1713,13694,10,10,10,,10,1,7,8,9,10,10,10,10,10,,5,5,10,6
"ESS9e03_2",9,"3.2","23.11.2023",11520,"HU",0.80291444,0.88343716,0.50309783,0.44445533,0.0006512521,1707,13914,3,3,3,,5,3,6,5,6,9,8,6,8,6,,3,4,8,4
"ESS9e03_2",9,"3.2","23.11.2023",11555,"HU",0.8015305,1.3798312,0.50309783,0.6941901,0.0006523767,1614,13945,1,3,1,,6,3,6,1,0,6,4,1,6,1,,2,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",11586,"HU",1.260607,1.9748583,0.50309783,0.9935469,0.0004148,1636,13213,3,1,1,,88,4,88,3,3,3,6,1,3,2,,88,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",11630,"HU",0.77466327,1.0393485,0.50309783,0.52289397,0.00067500264,1715,13946,4,5,5,,5,2,3,4,3,4,3,3,4,3,,0,0,6,6
"ESS9e03_2",9,"3.2","23.11.2023",11672,"HU",1.260607,0.9077788,0.50309783,0.45670155,0.0004148,1631,13859,2,2,3,,5,3,4,4,4,3,1,3,5,2,,2,3,5,5
"ESS9e03_2",9,"3.2","23.11.2023",11707,"HU",1.260607,1.181506,0.50309783,0.5944131,0.0004148,1642,13490,5,6,8,,6,2,5,7,5,7,5,5,6,8,,4,4,7,4
"ESS9e03_2",9,"3.2","23.11.2023",11738,"HU",1.260607,0.8495294,0.50309783,0.4273964,0.0004148,1743,13448,6,6,7,,8,2,8,8,8,9,9,5,8,6,,4,6,8,7
"ESS9e03_2",9,"3.2","23.11.2023",11802,"HU",1.260607,1.5884609,0.50309783,0.79915124,0.0004148,1743,13502,9,9,8,,8,3,8,9,7,8,8,5,8,6,,8,8,9,8
"ESS9e03_2",9,"3.2","23.11.2023",11807,"HU",0.77466327,0.90471745,0.50309783,0.4551614,0.00067500264,1725,13943,5,4,3,,4,3,3,4,3,5,6,5,2,4,,3,4,8,2
"ESS9e03_2",9,"3.2","23.11.2023",11827,"HU",0.7784544,0.9761275,0.50309783,0.49108765,0.0006717153,1624,13998,5,6,4,,8,4,2,3,5,5,7,1,4,1,,1,1,8,3
"ESS9e03_2",9,"3.2","23.11.2023",11974,"HU",0.8015305,0.5561305,0.50309783,0.27978808,0.0006523767,1734,13917,3,2,3,,2,1,1,1,0,0,2,5,1,5,,2,88,2,2
"ESS9e03_2",9,"3.2","23.11.2023",11982,"HU",0.7784544,0.4921853,0.50309783,0.24761735,0.0006717153,1634,13977,8,8,2,,4,4,2,4,2,2,2,2,2,2,,8,8,5,0
"ESS9e03_2",9,"3.2","23.11.2023",12024,"HU",0.8015305,0.81257105,0.50309783,0.40880275,0.0006523767,1614,13972,5,7,5,,88,3,8,8,8,8,9,5,6,5,,0,0,8,9
"ESS9e03_2",9,"3.2","23.11.2023",12031,"HU",0.77521616,0.5437903,0.50309783,0.27357972,0.0006745212,1670,13891,9,6,4,,3,2,5,2,5,7,4,3,9,5,,3,4,6,5
"ESS9e03_2",9,"3.2","23.11.2023",12032,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1707,14001,6,7,6,,7,2,8,6,6,6,6,7,5,5,,4,7,7,6
"ESS9e03_2",9,"3.2","23.11.2023",12095,"HU",1.260607,0.87465435,0.50309783,0.4400367,0.0004148,1640,13836,2,5,5,,6,3,0,7,0,1,6,2,0,1,,2,2,7,8
"ESS9e03_2",9,"3.2","23.11.2023",12169,"HU",1.260607,1.7870684,0.50309783,0.8990702,0.0004148,1625,14003,8,8,9,,9,2,10,8,8,4,5,3,3,3,,5,5,10,77
"ESS9e03_2",9,"3.2","23.11.2023",12180,"HU",0.8015305,0.4780461,0.50309783,0.24050395,0.0006523767,1614,13972,5,88,0,,10,3,3,5,5,4,8,5,4,4,,4,4,9,8
"ESS9e03_2",9,"3.2","23.11.2023",12214,"HU",0.8015305,1.1194639,0.50309783,0.5631999,0.0006523767,1614,13951,7,5,5,,6,2,0,2,0,1,6,0,0,0,,88,77,8,0
"ESS9e03_2",9,"3.2","23.11.2023",12226,"HU",1.260607,0.9782668,0.50309783,0.4921639,0.0004148,1708,13739,7,0,5,,5,2,0,0,0,0,5,0,0,0,,5,5,8,0
"ESS9e03_2",9,"3.2","23.11.2023",12237,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1707,13914,9,9,9,,5,3,8,6,7,9,10,5,7,5,,2,5,9,5
"ESS9e03_2",9,"3.2","23.11.2023",12242,"HU",0.7784544,0.6576219,0.50309783,0.33084816,0.0006717153,1634,13935,7,7,8,,4,7,8,7,8,9,8,6,6,7,,6,6,8,1
"ESS9e03_2",9,"3.2","23.11.2023",12267,"HU",0.7784544,0.5006997,0.50309783,0.25190094,0.0006717153,1624,13954,6,7,7,,2,1,3,3,4,6,6,2,3,2,,6,5,6,0
"ESS9e03_2",9,"3.2","23.11.2023",12297,"HU",0.8098272,0.46912006,0.50309783,0.23601328,0.000645693,1653,13995,0,3,0,,1,4,5,3,3,0,10,0,0,0,,4,3,0,3
"ESS9e03_2",9,"3.2","23.11.2023",12301,"HU",0.80291444,0.6611929,0.50309783,0.3326447,0.0006512521,1700,13916,7,7,5,,7,3,2,3,0,4,3,1,4,2,,4,5,5,5
"ESS9e03_2",9,"3.2","23.11.2023",12393,"HU",1.260607,1.0380987,0.50309783,0.5222652,0.0004148,1654,13560,5,6,6,,88,4,3,3,2,6,7,0,4,0,,3,4,8,5
"ESS9e03_2",9,"3.2","23.11.2023",12431,"HU",1.260607,1.5884609,0.50309783,0.79915124,0.0004148,1686,13792,2,7,1,,5,3,4,6,6,5,6,6,3,4,,2,88,6,3
"ESS9e03_2",9,"3.2","23.11.2023",12495,"HU",1.260607,0.8842769,0.50309783,0.4448778,0.0004148,1655,13839,9,3,4,,4,3,1,3,2,6,4,2,8,2,,1,2,3,1
"ESS9e03_2",9,"3.2","23.11.2023",12524,"HU",0.80291444,0.5781889,0.50309783,0.29088557,0.0006512521,1700,14000,6,6,7,,3,3,6,6,6,8,8,6,5,8,,4,6,7,7
"ESS9e03_2",9,"3.2","23.11.2023",12535,"HU",0.7696806,1.2478251,0.50309783,0.6277781,0.00067937234,1690,13962,4,4,6,,88,4,2,2,88,7,7,0,7,0,,0,88,4,88
"ESS9e03_2",9,"3.2","23.11.2023",12552,"HU",1.260607,1.1187055,0.50309783,0.5628183,0.0004148,1703,13714,6,6,6,,4,2,6,4,4,6,6,8,8,7,,4,4,5,3
"ESS9e03_2",9,"3.2","23.11.2023",12561,"HU",0.80291444,0.6726308,0.50309783,0.33839908,0.0006512521,1707,13927,5,1,2,,3,2,77,3,77,9,5,0,8,3,,0,3,6,4
"ESS9e03_2",9,"3.2","23.11.2023",12602,"HU",1.260607,1.4947321,0.50309783,0.7519965,0.0004148,1722,13666,8,7,7,,10,2,4,6,8,8,7,7,9,8,,1,3,7,5
"ESS9e03_2",9,"3.2","23.11.2023",12604,"HU",1.260607,0.8350832,0.50309783,0.42012855,0.0004148,1720,13272,1,8,9,,10,2,8,6,9,7,9,8,8,8,,3,5,7,2
"ESS9e03_2",9,"3.2","23.11.2023",12631,"HU",1.260607,1.6820356,0.50309783,0.8462284,0.0004148,1708,13713,7,5,7,,1,2,4,4,2,5,9,5,3,6,,5,6,6,6
"ESS9e03_2",9,"3.2","23.11.2023",12651,"HU",1.260607,1.9564313,0.50309783,0.98427635,0.0004148,1713,13717,3,4,5,,5,4,0,0,0,0,5,0,0,0,,3,4,7,3
