,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
12169,71.0,-73.98276,1,3.0,1.0,216
18911,12.0,-73.95993,1,1.0,1.0,155
22935,6.0,-73.94556,1,1.0,3.0,21
18941,39.0,-73.91993,0,1.0,3.0,323
20310,6.0,-73.95099,2,3.0,2.0,0
20087,79.0,-74.00197,0,1.0,3.0,121
42974,19.0,-73.98322,1,1.0,4.0,20
20424,19.0,-73.98853,1,13.0,1.0,179
46654,96.0,-73.85185,1,2.0,1.0,160
15506,24.0,-73.94542,0,2.0,4.0,88
47854,8.0,-73.96182,0,1.0,1.0,1
32648,25.0,-73.95324,1,3.0,2.0,334
43604,96.0,-73.89115,0,1.0,1.0,364
43503,96.0,-74.09155,0,1.0,3.0,310
15936,68.0,-73.98319,1,4.0,1.0,0
37903,6.0,-73.94856,1,3.0,1.0,4
686,21.0,-73.91566,1,2.0,1.0,297
28329,3.0,-73.9659,1,3.0,1.0,84
48199,96.0,-73.84921,0,1.0,1.0,308
40981,8.0,-73.95926,0,13.0,4.0,365
37152,96.0,-73.85374,0,1.0,1.0,115
15119,8.0,-73.95847,1,2.0,1.0,0
17969,12.0,-73.94539,1,3.0,1.0,335
36795,28.0,-73.96136,1,3.0,1.0,0
624,23.0,-73.98506,1,3.0,1.0,191
22947,12.0,-73.95888,0,4.0,3.0,0
45210,6.0,-73.94761,0,2.0,1.0,0
10986,12.0,-73.93689,0,3.0,1.0,0
47179,28.0,-73.94571,0,2.0,1.0,89
26791,6.0,-73.94905,1,1.0,1.0,0
6585,6.0,-73.96006,0,9.0,1.0,0
928,23.0,-73.99017,1,1.0,1.0,0
46616,44.0,-73.91075,0,1.0,3.0,76
3673,34.0,-73.98119,0,3.0,1.0,0
39626,45.0,-73.96547,1,4.0,1.0,0
23872,96.0,-73.95983,2,1.0,4.0,21
9113,19.0,-73.97783,1,2.0,4.0,0
43968,12.0,-73.96035,0,7.0,1.0,281
43667,56.0,-73.90967,0,2.0,1.0,16
499,12.0,-73.95425,1,4.0,1.0,25
8293,3.0,-73.96376,1,2.0,1.0,0
27545,96.0,-73.92073,1,7.0,1.0,19
24615,12.0,-73.95894,1,7.0,1.0,0
29801,96.0,-73.89599,1,5.0,1.0,0
14771,96.0,-73.78414,1,1.0,1.0,16
45261,68.0,-73.98184,1,2.0,1.0,66
1673,3.0,-73.96303,0,4.0,1.0,347
34291,6.0,-73.92816,0,13.0,4.0,140
23001,70.0,-73.88944,1,2.0,1.0,356
44896,71.0,-73.98728,0,1.0,4.0,300
15000,21.0,-73.92127,0,3.0,1.0,0
33252,15.0,-73.96012,0,2.0,1.0,0
44340,71.0,-73.98587,1,13.0,4.0,340
17317,28.0,-73.9468,1,13.0,4.0,0
19100,71.0,-73.98189,1,13.0,1.0,168
15981,7.0,-73.99197,0,1.0,1.0,0
27363,12.0,-73.9497,1,3.0,1.0,182
44240,28.0,-73.95529,0,1.0,1.0,311
42195,2.0,-73.95443,1,2.0,1.0,22
29341,2.0,-73.93711,1,3.0,1.0,78
30094,30.0,-73.94187,0,1.0,3.0,0
48498,30.0,-73.93848,0,3.0,4.0,18
29021,7.0,-73.9887,1,4.0,1.0,61
45778,8.0,-73.98151,1,4.0,1.0,301
10036,20.0,-73.94008,1,13.0,1.0,34
39597,12.0,-73.95048,0,1.0,2.0,269
12124,7.0,-73.9925,0,5.0,1.0,0
27639,8.0,-73.98764,1,5.0,1.0,7
23162,20.0,-73.95227,0,5.0,1.0,0
18278,28.0,-73.95183,1,3.0,2.0,212
24471,21.0,-73.9335,0,1.0,1.0,0
46756,43.0,-74.00885,1,3.0,1.0,339
43583,19.0,-73.97772,1,13.0,2.0,56
15984,2.0,-73.95651,0,7.0,1.0,0
45670,6.0,-73.94963,0,4.0,1.0,9
36922,15.0,-73.94244,0,5.0,1.0,69
20304,23.0,-73.9919,1,1.0,2.0,317
40458,0.0,-73.97318,1,2.0,1.0,66
42277,56.0,-73.90697,1,4.0,1.0,2
28233,20.0,-73.94715,1,3.0,1.0,0
14285,0.0,-73.97956,0,13.0,1.0,358
20956,43.0,-74.01036,1,2.0,1.0,235
47273,15.0,-73.9633,1,7.0,1.0,146
35439,7.0,-73.99006,0,3.0,3.0,86
16696,12.0,-73.94058,0,1.0,1.0,0
12081,12.0,-73.94289,1,13.0,1.0,0
36818,96.0,-73.91556,0,2.0,2.0,0
261,58.0,-73.83572,1,2.0,4.0,365
20479,3.0,-73.96183,0,13.0,4.0,332
29440,2.0,-73.95413,0,1.0,1.0,89
15443,12.0,-73.95777,1,4.0,1.0,6
19130,7.0,-73.98408,0,13.0,1.0,0
18129,71.0,-73.98541,1,13.0,4.0,356
33153,32.0,-73.99247,1,5.0,1.0,9
12187,12.0,-73.95445,0,2.0,1.0,0
22046,8.0,-73.98188,1,3.0,1.0,63
43680,7.0,-73.99171,0,1.0,4.0,270
22011,46.0,-73.78196,0,1.0,2.0,365
20820,25.0,-73.9472,0,5.0,1.0,0
12732,37.0,-73.83263,1,7.0,1.0,0
7258,4.0,-73.95461,1,6.0,1.0,161
43920,21.0,-73.91576,0,1.0,4.0,61
7638,16.0,-73.98142,0,7.0,1.0,0
26842,12.0,-73.95365,0,2.0,1.0,30
24614,28.0,-73.95745,1,13.0,4.0,333
8059,19.0,-73.97893,1,13.0,1.0,0
28162,28.0,-73.94956,1,13.0,1.0,0
24024,28.0,-73.9462,0,13.0,1.0,0
39074,71.0,-73.98708,1,5.0,1.0,0
37002,1.0,-73.98003,0,3.0,1.0,0
17298,2.0,-73.95358,1,1.0,1.0,0
7821,20.0,-73.94808,1,5.0,1.0,0
25050,81.0,-73.88131,1,7.0,1.0,0
42369,96.0,-73.99795,2,3.0,1.0,177
34889,19.0,-73.9866,1,2.0,1.0,87
38224,2.0,-73.95592,0,13.0,4.0,1
42023,8.0,-73.98474,1,13.0,1.0,0
30774,6.0,-73.91112,1,5.0,1.0,32
23687,7.0,-73.98957,1,3.0,1.0,0
7411,6.0,-73.93338,0,1.0,1.0,0
32144,2.0,-73.94991,1,13.0,1.0,200
9724,12.0,-73.9542,0,10.0,1.0,0
48128,84.0,-73.89286,1,1.0,1.0,9
31906,46.0,-73.78919,1,1.0,4.0,177
1033,96.0,-73.98284,1,4.0,1.0,0
593,38.0,-73.98562,1,4.0,1.0,0
30603,45.0,-73.9645,0,1.0,1.0,0
40903,37.0,-73.82426,0,2.0,1.0,153
36608,70.0,-73.87551,0,2.0,2.0,354
42168,19.0,-73.98557,0,13.0,4.0,364
16773,45.0,-73.95924,0,1.0,1.0,165
28197,4.0,-73.93513,1,3.0,1.0,0
11348,70.0,-73.89443,2,4.0,1.0,270
11212,7.0,-73.99219,0,3.0,2.0,0
13389,7.0,-73.99256,1,7.0,1.0,0
46281,6.0,-73.95693,1,13.0,3.0,141
7687,14.0,-74.00141,1,1.0,1.0,0
37079,28.0,-73.95963,1,7.0,1.0,15
12233,43.0,-74.00834,1,3.0,1.0,0
6268,8.0,-73.99031,2,1.0,1.0,0
40756,23.0,-73.99231,1,2.0,1.0,239
25540,96.0,-73.91098,0,4.0,2.0,77
2916,6.0,-73.93933,1,2.0,1.0,50
11532,6.0,-73.92002,1,2.0,1.0,287
1291,20.0,-73.93921,1,5.0,1.0,0
42319,37.0,-73.79415,1,3.0,2.0,178
4766,22.0,-73.9641,1,5.0,1.0,0
16157,28.0,-73.95073,2,13.0,4.0,323
41110,6.0,-73.95587,0,2.0,1.0,33
873,44.0,-73.91139,0,2.0,1.0,326
7251,3.0,-73.96483,1,2.0,1.0,0
27282,16.0,-73.98137,0,3.0,1.0,6
4537,6.0,-73.95427,1,1.0,2.0,365
27731,7.0,-73.99325,1,13.0,4.0,268
1819,23.0,-73.98639,1,4.0,1.0,67
40676,6.0,-73.95476,1,2.0,1.0,42
36514,59.0,-73.89974,0,2.0,4.0,364
15071,19.0,-73.97848,0,1.0,1.0,0
17193,15.0,-73.94826,0,1.0,2.0,151
2022,56.0,-73.9201,0,1.0,1.0,0
21003,4.0,-73.93834,0,1.0,4.0,350
32431,11.0,-74.0004,1,13.0,1.0,156
30950,12.0,-73.93964,1,1.0,1.0,0
48037,19.0,-73.9851,1,3.0,1.0,17
16239,38.0,-73.98579,1,3.0,1.0,0
23310,5.0,-73.97609,1,13.0,4.0,147
33619,8.0,-73.96281,0,1.0,3.0,16
21547,45.0,-73.96367,1,5.0,2.0,0
48601,43.0,-74.01084,1,1.0,1.0,181
43274,43.0,-74.00804,0,4.0,1.0,90
1928,28.0,-73.95922,1,1.0,1.0,221
18393,96.0,-74.17459,1,4.0,1.0,363
31015,6.0,-73.9366,1,2.0,2.0,357
6432,49.0,-73.90756,0,1.0,1.0,0
6049,12.0,-73.94811,1,2.0,1.0,11
36687,33.0,-73.99807,1,1.0,1.0,34
37964,15.0,-73.96379,1,4.0,1.0,8
12407,27.0,-73.99943,1,2.0,1.0,0
42869,7.0,-73.99625,0,1.0,4.0,345
32957,20.0,-73.95849,1,1.0,4.0,248
31595,2.0,-73.94414,0,2.0,3.0,177
38464,21.0,-73.93185,0,1.0,1.0,20
43467,76.0,-73.99143,0,2.0,4.0,364
35437,7.0,-73.98846,1,7.0,1.0,0
1661,19.0,-73.98695,0,5.0,1.0,316
30308,25.0,-73.93917,1,4.0,1.0,0
30093,30.0,-73.94178,0,1.0,3.0,0
3734,19.0,-73.99029,0,5.0,1.0,0
45419,1.0,-73.9866,0,1.0,4.0,268
13816,9.0,-73.991,0,1.0,1.0,0
5920,8.0,-73.96924,1,2.0,1.0,226
2549,6.0,-73.9489,1,4.0,1.0,365
16296,4.0,-73.94868,1,7.0,1.0,64
35603,19.0,-73.97683,0,3.0,1.0,109
4104,28.0,-73.95753,1,13.0,4.0,205
25012,12.0,-73.96161,0,4.0,2.0,0
27336,8.0,-73.97293,1,3.0,1.0,110
13539,6.0,-73.95001,0,2.0,4.0,0
39847,93.0,-74.07837,0,2.0,3.0,305
15022,39.0,-73.91704,1,13.0,2.0,338
19214,23.0,-73.99108,0,1.0,3.0,0
7356,2.0,-73.94479,1,5.0,3.0,290
41601,64.0,-73.99548,1,2.0,1.0,0
47132,44.0,-73.89784,1,3.0,1.0,169
47947,19.0,-73.98519,1,1.0,1.0,25
17239,14.0,-73.99963,1,2.0,1.0,0
46909,5.0,-73.97417,1,1.0,1.0,201
27841,15.0,-73.93875,1,2.0,1.0,325
31057,26.0,-73.9784,1,13.0,4.0,227
29740,20.0,-73.95184,0,3.0,4.0,285
28585,21.0,-73.92091,1,3.0,2.0,34
15557,4.0,-73.95333,0,1.0,1.0,0
40008,2.0,-73.95024,0,1.0,2.0,89
40436,7.0,-73.99376,1,13.0,4.0,50
45514,46.0,-73.81359,0,1.0,1.0,54
4785,15.0,-73.93093,1,7.0,1.0,0
18655,28.0,-73.95646,1,13.0,4.0,311
25299,54.0,-73.91798,0,7.0,4.0,206
33060,3.0,-73.96269,1,3.0,2.0,255
16416,19.0,-73.98717,1,13.0,1.0,0
34830,17.0,-73.98031,1,3.0,1.0,37
15334,34.0,-73.98339,0,1.0,2.0,281
36605,2.0,-73.94712,1,5.0,1.0,0
35223,15.0,-73.94242,0,5.0,1.0,0
584,19.0,-73.97901,1,3.0,1.0,166
26969,32.0,-73.99563,1,2.0,1.0,0
5326,23.0,-73.98501,1,1.0,1.0,0
47004,96.0,-73.78707,0,1.0,3.0,345
14337,16.0,-73.97659,1,2.0,1.0,0
17437,7.0,-73.99978,1,1.0,1.0,0
34197,22.0,-73.95317,0,2.0,4.0,287
6526,28.0,-73.95245,1,4.0,1.0,0
48704,13.0,-73.97671,1,1.0,1.0,49
37083,9.0,-74.00293,1,1.0,1.0,365
31077,4.0,-73.93527,0,2.0,1.0,9
423,19.0,-73.98419,0,1.0,1.0,0
23779,76.0,-73.99738,1,3.0,2.0,99
27998,43.0,-74.00604,0,1.0,4.0,290
42205,56.0,-73.92578,1,1.0,1.0,60
33644,52.0,-73.99767,0,3.0,3.0,20
16694,40.0,-73.98464,0,3.0,1.0,0
41255,52.0,-74.00077,1,3.0,1.0,19
19260,2.0,-73.95106,0,3.0,1.0,14
4741,12.0,-73.95576,1,5.0,1.0,86
20935,56.0,-73.92871,0,3.0,2.0,244
25442,20.0,-73.95407,1,4.0,1.0,0
31747,12.0,-73.96084,0,3.0,1.0,28
21041,79.0,-74.01206,0,7.0,1.0,0
250,55.0,-74.08543,0,2.0,4.0,0
45068,96.0,-73.74122,0,1.0,2.0,342
7321,20.0,-73.95384,1,5.0,1.0,0
38269,7.0,-73.99672,0,1.0,4.0,175
34880,21.0,-73.9193,0,3.0,2.0,0
39539,28.0,-73.94628,1,7.0,1.0,235
38,22.0,-73.96327,0,1.0,1.0,365
2692,7.0,-73.99225,0,1.0,1.0,71
17418,8.0,-73.9701,1,1.0,1.0,0
31168,2.0,-73.94598,1,3.0,1.0,8
2255,14.0,-73.99712,0,1.0,1.0,15
21171,14.0,-74.00372,1,1.0,1.0,189
38575,19.0,-73.98535,1,1.0,1.0,319
40444,48.0,-73.99381,1,6.0,4.0,63
48507,14.0,-73.99256,1,13.0,2.0,363
39199,19.0,-73.98643,1,2.0,1.0,280
19461,81.0,-73.87907,0,2.0,1.0,296
33604,2.0,-73.95567,1,1.0,1.0,96
19841,84.0,-73.87165,2,1.0,4.0,0
21998,13.0,-73.97112,1,4.0,1.0,15
36012,2.0,-73.95525,0,8.0,4.0,299
19546,19.0,-73.97806,0,3.0,1.0,0
27677,12.0,-73.93906,1,3.0,1.0,0
20643,14.0,-73.99545,0,1.0,4.0,360
505,56.0,-73.92163,1,13.0,4.0,200
31946,7.0,-73.98694,0,4.0,1.0,0
15421,12.0,-73.93642,0,1.0,1.0,0
30843,56.0,-73.91639,0,3.0,1.0,282
1100,12.0,-73.94643,1,3.0,2.0,144
31847,6.0,-73.94396,0,1.0,4.0,0
46495,25.0,-73.94757,0,2.0,2.0,4
33452,18.0,-73.9287,0,2.0,1.0,141
27203,96.0,-74.12866,0,2.0,4.0,355
44099,7.0,-73.99026,1,7.0,1.0,216
29074,23.0,-73.98893,1,2.0,1.0,120
41431,43.0,-74.01226,1,2.0,4.0,284
18778,12.0,-73.94394,1,13.0,4.0,97
39225,21.0,-73.90568,1,2.0,4.0,342
48040,28.0,-73.9455,0,3.0,4.0,30
19700,29.0,-73.96588,1,13.0,3.0,55
5382,8.0,-73.97757,1,1.0,1.0,178
10577,8.0,-73.96465,0,1.0,1.0,0
28055,51.0,-73.94934,0,13.0,1.0,149
20406,4.0,-73.94248,1,5.0,1.0,19
36740,96.0,-73.87412,1,1.0,1.0,0
29005,21.0,-73.92497,0,2.0,1.0,89
16133,12.0,-73.94992,1,3.0,2.0,128
8200,6.0,-73.92347,1,5.0,2.0,0
39546,23.0,-73.98895,1,1.0,1.0,325
40127,54.0,-73.92031,1,2.0,1.0,352
10476,14.0,-73.99576,1,1.0,1.0,0
21914,13.0,-73.97902,1,2.0,1.0,66
7270,27.0,-73.99998,0,1.0,1.0,364
13651,96.0,-73.85041,0,5.0,4.0,212
1430,6.0,-73.95002,1,13.0,1.0,149
30315,21.0,-73.92959,0,2.0,1.0,0
6067,6.0,-73.94518,1,2.0,2.0,285
16033,25.0,-73.93434,0,2.0,1.0,0
31900,2.0,-73.95259,0,1.0,1.0,0
25336,15.0,-73.9326,0,3.0,1.0,93
20992,21.0,-73.91556,1,2.0,1.0,261
31364,23.0,-73.9928,1,13.0,4.0,310
621,10.0,-73.98574,1,1.0,1.0,0
6750,21.0,-73.91577,0,1.0,2.0,0
11209,77.0,-74.01054,1,3.0,1.0,0
32301,31.0,-73.90146,0,1.0,1.0,89
46423,45.0,-73.96163,0,1.0,1.0,365
35237,5.0,-73.98226,0,1.0,1.0,2
47510,20.0,-73.94912,0,2.0,1.0,67
12635,26.0,-73.97818,1,3.0,1.0,0
37560,5.0,-73.97328,1,5.0,1.0,51
16071,96.0,-73.88493,2,1.0,1.0,365
40568,96.0,-73.91575,0,1.0,2.0,53
14494,1.0,-73.97177,0,3.0,1.0,0
44400,14.0,-73.99482,0,1.0,4.0,351
48055,12.0,-73.95757,1,1.0,1.0,88
43051,4.0,-73.9393,1,13.0,1.0,140
748,19.0,-73.99151,1,3.0,1.0,16
24049,37.0,-73.8122,0,2.0,4.0,365
217,2.0,-73.94499,0,1.0,4.0,245
21888,36.0,-73.99825,1,13.0,1.0,324
19635,8.0,-73.97114,1,13.0,1.0,0
44310,28.0,-73.94884,1,4.0,1.0,191
35636,25.0,-73.91891,1,2.0,1.0,0
38689,1.0,-73.98924,1,13.0,4.0,322
7294,26.0,-73.97997,1,13.0,1.0,274
14427,12.0,-73.94719,0,2.0,1.0,0
42711,32.0,-73.99596,1,3.0,1.0,44
30388,81.0,-73.88148,0,1.0,4.0,35
35973,96.0,-73.76821,1,3.0,1.0,112
7379,7.0,-73.9881,1,13.0,4.0,336
8853,7.0,-73.99084,0,1.0,4.0,248
38954,6.0,-73.93836,2,1.0,1.0,0
10324,56.0,-73.91554,0,1.0,1.0,0
22464,16.0,-73.98452,1,1.0,1.0,0
46062,96.0,-73.82233,1,2.0,1.0,120
29621,87.0,-73.87004,2,1.0,4.0,0
30629,11.0,-74.00285,1,5.0,1.0,242
9134,2.0,-73.95306,0,1.0,3.0,332
28130,16.0,-73.97477,1,2.0,1.0,302
36557,7.0,-73.99426,1,6.0,1.0,83
2943,7.0,-73.98601,0,2.0,1.0,52
28776,21.0,-73.92261,1,3.0,1.0,30
2616,27.0,-73.99865,1,4.0,1.0,257
32180,54.0,-73.92526,1,2.0,1.0,106
35610,26.0,-73.9788,0,1.0,2.0,147
44493,5.0,-73.97699,1,1.0,1.0,140
32731,8.0,-73.96631,0,1.0,4.0,39
11262,2.0,-73.95007,1,13.0,2.0,29
24023,37.0,-73.82166,0,1.0,1.0,0
39512,14.0,-73.99673,0,13.0,2.0,0
35627,96.0,-74.00749,1,13.0,1.0,0
1859,2.0,-73.9506,0,4.0,1.0,280
41006,34.0,-73.99345,0,2.0,3.0,156
15744,12.0,-73.95382,1,1.0,1.0,0
41177,30.0,-73.94028,0,1.0,1.0,30
46173,20.0,-73.95905,1,2.0,1.0,0
29311,10.0,-73.99017,1,1.0,1.0,5
40845,12.0,-73.94644,0,13.0,1.0,0
9403,21.0,-73.92375,0,2.0,1.0,89
22824,4.0,-73.9387,1,1.0,1.0,0
26608,2.0,-73.95442,1,3.0,1.0,0
45871,8.0,-73.97228,1,13.0,4.0,338
5697,15.0,-73.95092,0,12.0,1.0,64
39101,23.0,-73.98808,1,3.0,1.0,163
32936,6.0,-73.92913,0,1.0,1.0,0
41128,27.0,-74.00035,1,3.0,1.0,0
37151,43.0,-74.00964,1,12.0,1.0,14
35764,6.0,-73.94872,1,2.0,1.0,26
4152,12.0,-73.9627,1,10.0,1.0,0
24216,90.0,-74.01946,1,1.0,1.0,330
36610,2.0,-73.94427,0,3.0,1.0,228
14644,11.0,-74.00557,1,1.0,1.0,158
36779,19.0,-73.98118,0,7.0,2.0,45
13005,38.0,-73.98624,1,13.0,3.0,205
33931,70.0,-73.87368,0,1.0,4.0,180
5822,12.0,-73.9623,0,1.0,1.0,297
41353,2.0,-73.95393,0,2.0,4.0,365
42310,0.0,-73.9714,0,1.0,1.0,0
36380,2.0,-73.93786,1,10.0,1.0,95
27706,28.0,-73.96439,2,2.0,1.0,0
27622,59.0,-73.90899,0,1.0,1.0,0
40911,23.0,-73.98686,0,13.0,4.0,185
33531,51.0,-73.94741,0,3.0,1.0,0
48550,44.0,-73.89902,0,1.0,1.0,0
1850,2.0,-73.93992,0,5.0,2.0,186
27348,4.0,-73.94209,0,1.0,2.0,0
26869,7.0,-73.98961,1,1.0,1.0,200
13993,64.0,-73.99445,1,2.0,1.0,0
31988,39.0,-73.92642,0,3.0,2.0,112
11711,4.0,-73.93928,1,1.0,1.0,304
28577,14.0,-73.99647,1,2.0,1.0,4
25048,96.0,-74.10942,1,1.0,1.0,175
27907,3.0,-73.96118,0,3.0,2.0,0
39000,20.0,-73.94852,1,1.0,2.0,0
33774,12.0,-73.95679,1,7.0,1.0,230
33483,10.0,-73.98112,1,2.0,1.0,0
47699,7.0,-74.00026,1,1.0,1.0,9
36290,12.0,-73.943,1,4.0,1.0,10
22239,4.0,-73.93495,1,1.0,1.0,84
31409,28.0,-73.9652,1,2.0,1.0,0
35226,21.0,-73.92521,0,2.0,2.0,3
9925,53.0,-73.99604,0,2.0,2.0,0
18398,15.0,-73.93661,0,3.0,3.0,49
29660,31.0,-73.89067,0,1.0,1.0,0
27593,8.0,-73.98748,0,3.0,3.0,45
12618,4.0,-73.94295,1,6.0,1.0,0
8596,23.0,-73.99236,1,2.0,1.0,0
15709,12.0,-73.94674,0,1.0,1.0,0
16830,21.0,-73.92081,1,2.0,1.0,0
48147,27.0,-73.99849,1,1.0,4.0,71
14029,22.0,-73.96622,0,5.0,1.0,0
9118,3.0,-73.96531,0,1.0,1.0,0
28102,21.0,-73.9189,0,3.0,1.0,0
42776,1.0,-73.98035,0,1.0,4.0,0
40473,7.0,-73.9942,0,5.0,1.0,35
9856,27.0,-73.99858,1,1.0,1.0,0
22946,12.0,-73.96311,1,2.0,4.0,262
39046,12.0,-73.94255,0,2.0,1.0,0
26850,6.0,-73.94153,0,7.0,2.0,49
25588,6.0,-73.93078,0,4.0,1.0,0
24929,73.0,-73.95709,1,2.0,1.0,142
15232,8.0,-73.98081,0,1.0,1.0,0
9667,30.0,-73.9398,0,1.0,1.0,0
29068,6.0,-73.94895,1,4.0,1.0,50
29880,14.0,-74.0025,1,2.0,1.0,0
9444,19.0,-73.98175,0,1.0,1.0,0
27308,21.0,-73.92244,1,2.0,4.0,352
28616,96.0,-74.01044,0,6.0,2.0,32
36967,76.0,-73.99932,1,1.0,1.0,61
32502,3.0,-73.96018,1,13.0,1.0,9
45197,50.0,-73.99011,1,1.0,1.0,347
15805,14.0,-73.99748,0,2.0,1.0,37
36333,96.0,-73.83026,1,2.0,3.0,1
37155,13.0,-73.97202,0,1.0,1.0,0
6244,7.0,-73.99073,1,13.0,1.0,310
26725,48.0,-73.99341,1,2.0,1.0,89
8718,14.0,-73.991,0,1.0,1.0,0
33177,12.0,-73.95153,1,3.0,1.0,13
10406,70.0,-73.89976,1,3.0,1.0,256
36539,2.0,-73.94274,1,13.0,4.0,91
8248,6.0,-73.91156,1,1.0,1.0,309
44915,11.0,-74.00455,0,1.0,4.0,269
34809,6.0,-73.95542,2,1.0,4.0,365
16113,12.0,-73.96352,0,1.0,1.0,0
42379,1.0,-73.9829,1,13.0,4.0,354
1227,14.0,-74.01061,1,6.0,1.0,170
9224,13.0,-73.9736,0,2.0,2.0,0
26530,12.0,-73.95921,1,13.0,1.0,166
36123,77.0,-74.00407,1,3.0,1.0,325
37126,79.0,-73.99064,1,7.0,1.0,128
32050,21.0,-73.92529,0,1.0,1.0,48
34892,6.0,-73.93759,1,1.0,4.0,118
6188,10.0,-73.9905,0,1.0,2.0,137
5080,12.0,-73.941,0,1.0,1.0,0
1183,52.0,-74.00028,1,3.0,1.0,0
26609,21.0,-73.91512,0,2.0,1.0,0
279,12.0,-73.94641,1,4.0,1.0,46
45107,8.0,-73.96287,1,5.0,1.0,125
38045,21.0,-73.91992,0,1.0,4.0,148
15726,11.0,-74.00549,1,3.0,2.0,18
17698,19.0,-73.97905,1,1.0,1.0,0
41663,26.0,-73.97523,1,13.0,4.0,364
12440,9.0,-73.98954,0,1.0,2.0,0
25435,96.0,-73.8647,2,1.0,4.0,365
27320,7.0,-73.99298,1,13.0,4.0,4
42243,13.0,-73.97289,1,1.0,1.0,30
14803,26.0,-73.98029,1,13.0,4.0,312
27049,21.0,-73.91628,1,3.0,3.0,341
15292,34.0,-73.98945,1,2.0,1.0,292
43586,2.0,-73.95192,0,1.0,1.0,0
17457,6.0,-73.92975,1,3.0,1.0,33
31373,14.0,-73.99407,0,2.0,1.0,0
10608,77.0,-74.00981,0,1.0,1.0,31
3693,59.0,-73.90125,0,2.0,1.0,365
6204,26.0,-73.97994,1,2.0,1.0,12
1400,12.0,-73.93739,1,3.0,1.0,83
24066,11.0,-74.00269,1,13.0,1.0,264
32656,12.0,-73.95353,1,13.0,1.0,101
3916,2.0,-73.94907,0,2.0,1.0,0
27436,56.0,-73.91735,1,3.0,2.0,0
7568,7.0,-73.99194,0,3.0,1.0,0
10417,22.0,-73.96048,1,2.0,1.0,342
34213,38.0,-73.98994,1,3.0,1.0,194
2730,12.0,-73.95637,0,3.0,1.0,159
28059,7.0,-73.99297,1,3.0,1.0,66
40838,2.0,-73.95476,1,1.0,4.0,249
5411,9.0,-73.99184,1,2.0,1.0,0
3640,6.0,-73.95156,1,2.0,1.0,144
44136,96.0,-73.86042,1,13.0,1.0,134
13664,12.0,-73.95175,0,2.0,2.0,0
43933,11.0,-74.00463,1,3.0,1.0,2
15555,8.0,-73.97787,0,13.0,3.0,185
4277,2.0,-73.94226,0,5.0,1.0,90
18652,6.0,-73.9501,1,1.0,1.0,345
31306,14.0,-74.0042,1,3.0,2.0,64
39568,96.0,-73.89706,1,2.0,1.0,73
29927,28.0,-73.95041,1,13.0,4.0,326
11035,12.0,-73.95273,1,1.0,1.0,0
6100,8.0,-73.97718,1,2.0,1.0,0
15073,15.0,-73.94232,0,2.0,1.0,0
16935,28.0,-73.9569,1,4.0,1.0,6
34176,14.0,-74.00308,1,4.0,3.0,252
30952,2.0,-73.95364,0,1.0,4.0,365
2181,7.0,-73.98932,1,1.0,1.0,365
11100,15.0,-73.95362,0,2.0,1.0,0
44184,13.0,-73.97199,1,6.0,1.0,12
24965,2.0,-73.95266,0,3.0,2.0,0
12229,7.0,-73.9923,1,4.0,1.0,0
6522,12.0,-73.96207,1,13.0,1.0,0
9590,22.0,-73.95527,1,7.0,1.0,0
24629,37.0,-73.82324,1,13.0,4.0,320
31833,37.0,-73.83098,0,1.0,2.0,87
31547,28.0,-73.94897,0,13.0,2.0,14
1165,34.0,-73.99136,0,2.0,1.0,189
31091,27.0,-74.00018,0,2.0,1.0,0
6835,52.0,-73.9969,0,4.0,1.0,339
4157,2.0,-73.93739,0,1.0,1.0,0
34025,44.0,-73.90177,0,1.0,1.0,0
22396,24.0,-73.94179,1,2.0,1.0,247
47573,2.0,-73.94441,1,3.0,2.0,235
24784,84.0,-73.87036,0,13.0,4.0,74
39226,54.0,-73.94356,0,3.0,2.0,58
1952,96.0,-73.99946,0,4.0,2.0,7
15158,6.0,-73.9398,1,3.0,1.0,0
9828,3.0,-73.9611,0,13.0,4.0,249
44271,32.0,-73.9936,0,3.0,1.0,252
32475,5.0,-73.97339,1,13.0,4.0,365
43107,60.0,-73.99442,0,3.0,3.0,4
9008,19.0,-73.97894,0,1.0,1.0,0
47070,14.0,-73.99978,1,1.0,1.0,336
32203,43.0,-74.00762,1,2.0,2.0,0
28724,48.0,-73.99461,1,3.0,3.0,0
45869,12.0,-73.9572,1,2.0,1.0,28
31465,2.0,-73.94252,1,7.0,2.0,253
7308,28.0,-73.94879,0,1.0,1.0,166
29280,29.0,-73.97023,0,1.0,1.0,19
25228,96.0,-74.00301,1,1.0,1.0,0
41267,21.0,-73.92071,0,1.0,1.0,319
10175,12.0,-73.93246,1,13.0,1.0,249
41491,7.0,-73.9922,1,1.0,1.0,106
40883,76.0,-73.99898,1,3.0,2.0,147
13256,2.0,-73.95063,0,1.0,2.0,0
30999,8.0,-73.96859,0,6.0,1.0,0
6890,6.0,-73.92331,0,3.0,2.0,329
10587,6.0,-73.90899,0,7.0,1.0,0
19949,16.0,-73.97635,1,11.0,1.0,0
28575,14.0,-73.99829,1,3.0,1.0,63
20691,96.0,-73.89042,1,4.0,1.0,101
37390,6.0,-73.92012,1,3.0,1.0,283
27010,6.0,-73.94885,1,5.0,1.0,0
