neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
1.0,7.0,40.76666,-73.98306,1,13.0,1.0,0.06,4.0,352
1.0,2.0,40.81604,-73.94017,0,2.0,20.0,0.58,4.0,5
1.0,23.0,40.71801,-73.99078,1,1.0,5.0,0.09,1.0,0
0.0,3.0,40.68771,-73.96304,1,2.0,22.0,4.18,1.0,81
1.0,7.0,40.7625,-73.99778,1,2.0,3.0,0.18,1.0,0
1.0,43.0,40.70402,-74.01572,0,2.0,11.0,0.66,2.0,58
0.0,20.0,40.72453,-73.95529,1,7.0,0.0,0.72,1.0,0
0.0,6.0,40.68828,-73.92056,0,1.0,0.0,0.72,1.0,0
1.0,1.0,40.75524,-73.97269,0,1.0,8.0,0.94,4.0,177
2.0,85.0,40.68739,-73.76598,1,1.0,63.0,4.18,1.0,8
1.0,1.0,40.75816,-73.96457,1,2.0,16.0,0.24,1.0,167
1.0,2.0,40.80637,-73.95433,0,2.0,44.0,0.49,1.0,260
0.0,12.0,40.71285,-73.95558,0,3.0,1.0,0.18,1.0,0
1.0,4.0,40.7862,-73.94413,0,13.0,1.0,0.04,4.0,333
2.0,96.0,40.68783,-73.86679,0,3.0,28.0,1.95,4.0,359
0.0,96.0,40.67993,-74.00688,1,1.0,5.0,0.1,1.0,207
1.0,23.0,40.71906,-73.98433,0,9.0,5.0,0.09,1.0,0
0.0,12.0,40.70845,-73.95397,1,7.0,9.0,0.25,1.0,7
1.0,14.0,40.74968,-73.99381,1,2.0,70.0,1.7,1.0,353
0.0,6.0,40.68321,-73.93666,1,3.0,70.0,2.37,2.0,214
0.0,13.0,40.68711,-73.9747,1,3.0,1.0,0.02,1.0,0
1.0,28.0,40.78115,-73.9466,1,4.0,0.0,0.72,1.0,0
1.0,7.0,40.76733,-73.98607,1,10.0,6.0,0.17,1.0,280
0.0,6.0,40.68776,-73.94936,0,1.0,0.0,0.72,1.0,0
0.0,34.0,40.6832,-73.9891,0,13.0,0.0,0.72,3.0,365
0.0,15.0,40.67059,-73.9337,0,2.0,70.0,4.1,3.0,0
1.0,19.0,40.72872,-73.98098,1,2.0,29.0,0.76,1.0,0
0.0,15.0,40.67105,-73.95451,0,2.0,1.0,0.22,1.0,189
1.0,7.0,40.76695,-73.99103,0,4.0,0.0,0.72,1.0,57
2.0,37.0,40.76135,-73.80724,0,1.0,0.0,0.72,4.0,7
1.0,7.0,40.76168,-73.99061,1,13.0,12.0,0.57,4.0,251
1.0,28.0,40.76831,-73.95629,0,10.0,2.0,0.23,1.0,40
1.0,14.0,40.74022,-74.00094,1,2.0,70.0,4.18,1.0,259
2.0,96.0,40.74807,-73.86511,2,1.0,6.0,0.33,4.0,361
0.0,6.0,40.68116,-73.95726,0,2.0,14.0,0.51,3.0,0
0.0,79.0,40.65168,-74.00178,1,7.0,3.0,0.06,1.0,0
2.0,25.0,40.75575,-73.93236,0,1.0,70.0,2.89,4.0,279
1.0,52.0,40.72868,-73.99901,1,1.0,70.0,4.18,1.0,271
1.0,8.0,40.78334,-73.97927,1,13.0,1.0,0.75,1.0,311
0.0,20.0,40.72673,-73.94968,1,7.0,1.0,0.16,1.0,16
1.0,19.0,40.72362,-73.98519,1,5.0,0.0,0.72,1.0,0
1.0,28.0,40.77699,-73.95193,0,9.0,3.0,0.11,1.0,0
0.0,76.0,40.60931,-73.99847,1,2.0,28.0,0.43,2.0,0
0.0,15.0,40.67391,-73.9472,0,1.0,70.0,1.34,3.0,290
0.0,15.0,40.66947,-73.95593,1,3.0,20.0,4.18,1.0,2
0.0,76.0,40.60997,-73.98022,0,2.0,2.0,0.14,1.0,0
1.0,30.0,40.83547,-73.94207,1,1.0,22.0,3.1,4.0,334
2.0,39.0,40.73913,-73.92692,2,3.0,0.0,0.72,4.0,359
1.0,14.0,40.74313,-73.99844,1,3.0,2.0,0.04,1.0,0
1.0,30.0,40.83383,-73.94469,0,7.0,13.0,0.36,4.0,310
2.0,31.0,40.74807,-73.9028,1,13.0,0.0,0.72,1.0,333
3.0,96.0,40.60613,-74.08907,0,4.0,19.0,0.84,4.0,346
2.0,56.0,40.76734,-73.93267,1,3.0,14.0,2.96,1.0,251
0.0,12.0,40.7191,-73.9617,1,5.0,3.0,0.15,1.0,0
3.0,96.0,40.87396,-73.87785,0,13.0,24.0,1.39,1.0,303
1.0,7.0,40.76124,-74.00059,1,13.0,1.0,0.38,1.0,179
2.0,37.0,40.74544,-73.82244,0,1.0,70.0,4.18,4.0,56
1.0,1.0,40.75497,-73.96289,1,13.0,0.0,0.72,4.0,243
2.0,25.0,40.75819,-73.93213,0,3.0,1.0,0.02,1.0,0
1.0,1.0,40.76571,-73.98023,1,1.0,0.0,0.72,1.0,0
2.0,96.0,40.78881,-73.82882,1,2.0,6.0,0.27,1.0,311
0.0,70.0,40.65905,-73.8976,1,1.0,13.0,4.18,1.0,89
1.0,2.0,40.82356,-73.95457,0,5.0,8.0,0.23,1.0,0
1.0,14.0,40.74438,-73.99329,1,5.0,0.0,0.72,1.0,0
1.0,19.0,40.7294,-73.98021,0,4.0,12.0,0.33,1.0,0
1.0,23.0,40.72168,-73.99183,0,7.0,1.0,0.02,1.0,0
0.0,6.0,40.6891,-73.95016,0,1.0,2.0,1.0,1.0,138
1.0,23.0,40.72165,-73.98695,1,2.0,11.0,1.2,2.0,6
1.0,8.0,40.80343,-73.96796,0,4.0,2.0,0.15,1.0,0
0.0,12.0,40.71477,-73.96145,1,2.0,24.0,1.83,1.0,0
0.0,29.0,40.68249,-73.97139,0,1.0,70.0,1.1,1.0,65
0.0,12.0,40.7164,-73.95437,1,4.0,58.0,2.5,2.0,17
1.0,8.0,40.80259,-73.96446,0,5.0,0.0,0.72,1.0,0
0.0,21.0,40.69202,-73.91487,0,13.0,29.0,3.6,3.0,246
1.0,2.0,40.81089,-73.94309,0,1.0,7.0,2.21,2.0,172
2.0,44.0,40.70475,-73.91081,1,2.0,2.0,0.08,1.0,0
1.0,4.0,40.80906,-73.93686,0,2.0,45.0,0.94,1.0,123
1.0,2.0,40.82316,-73.94478,1,7.0,28.0,0.92,1.0,285
0.0,6.0,40.67943,-73.94435,1,6.0,1.0,0.11,1.0,35
0.0,35.0,40.62636,-73.91824,1,3.0,6.0,2.28,1.0,339
2.0,56.0,40.76125,-73.91008,0,1.0,0.0,0.72,1.0,0
0.0,13.0,40.68925,-73.97108,1,2.0,16.0,3.72,1.0,29
0.0,21.0,40.70114,-73.91879,0,13.0,1.0,0.45,4.0,365
0.0,21.0,40.70544,-73.92192,0,4.0,4.0,0.07,2.0,8
0.0,12.0,40.71104,-73.96098,1,2.0,31.0,0.88,2.0,23
1.0,52.0,40.72851,-73.99985,1,3.0,9.0,0.38,1.0,0
1.0,8.0,40.79827,-73.97321,0,1.0,0.0,0.72,1.0,0
0.0,16.0,40.67034,-73.97512,1,2.0,43.0,0.82,2.0,328
0.0,21.0,40.69682,-73.91458,0,1.0,1.0,0.02,1.0,0
2.0,56.0,40.7576,-73.91735,0,2.0,1.0,1.0,1.0,56
1.0,2.0,40.80397,-73.95615,0,1.0,60.0,3.85,2.0,195
2.0,96.0,40.71937,-73.90442,0,1.0,2.0,0.13,2.0,169
1.0,7.0,40.75584,-73.99574,0,4.0,1.0,0.52,3.0,0
0.0,21.0,40.69715,-73.92243,1,13.0,0.0,0.72,1.0,0
0.0,90.0,40.62373,-74.02676,1,1.0,2.0,2.0,1.0,356
0.0,21.0,40.68892,-73.90495,0,2.0,1.0,0.06,1.0,0
0.0,76.0,40.61466,-74.00504,0,2.0,24.0,1.22,4.0,315
0.0,6.0,40.68529,-73.95438,0,4.0,10.0,1.02,1.0,0
2.0,96.0,40.58817,-73.79513,1,2.0,0.0,0.72,2.0,69
1.0,19.0,40.72256,-73.98544,1,13.0,0.0,0.72,4.0,265
3.0,96.0,40.60295,-74.17117,0,1.0,34.0,2.06,2.0,0
1.0,5.0,40.74695,-73.97615,1,13.0,0.0,0.72,4.0,339
0.0,12.0,40.71242,-73.96793,0,13.0,5.0,0.09,1.0,296
0.0,21.0,40.70428,-73.92702,0,2.0,2.0,2.0,3.0,358
1.0,2.0,40.80887,-73.94889,0,3.0,3.0,0.09,1.0,0
1.0,2.0,40.82347,-73.95452,0,5.0,4.0,0.35,3.0,324
1.0,14.0,40.74394,-73.99923,0,4.0,0.0,0.72,1.0,0
2.0,37.0,40.75472,-73.80417,0,1.0,66.0,3.5,4.0,0
2.0,39.0,40.74342,-73.92635,1,13.0,2.0,0.06,1.0,250
0.0,20.0,40.73391,-73.95679,1,1.0,0.0,0.72,1.0,0
0.0,54.0,40.64174,-73.93193,1,2.0,26.0,2.21,4.0,29
0.0,12.0,40.72162,-73.96029,1,4.0,7.0,0.23,1.0,0
1.0,52.0,40.7345,-73.99747,1,2.0,0.0,0.72,1.0,0
0.0,6.0,40.69206,-73.95997,0,1.0,40.0,4.18,2.0,99
1.0,28.0,40.77275,-73.94917,0,4.0,1.0,0.06,1.0,0
2.0,25.0,40.75853,-73.94304,0,1.0,0.0,0.72,1.0,0
1.0,27.0,40.72632,-74.00749,1,3.0,1.0,0.02,1.0,365
1.0,68.0,40.73496,-73.98723,0,2.0,57.0,2.51,3.0,149
0.0,12.0,40.70436,-73.94123,0,2.0,14.0,0.58,1.0,3
1.0,1.0,40.74662,-73.98965,1,1.0,0.0,0.72,1.0,0
1.0,8.0,40.78168,-73.98099,1,2.0,0.0,0.72,1.0,0
0.0,6.0,40.68174,-73.93444,1,13.0,14.0,0.41,4.0,334
0.0,54.0,40.65382,-73.93903,1,1.0,70.0,4.18,4.0,194
1.0,8.0,40.79298,-73.97249,0,1.0,0.0,0.72,1.0,0
0.0,12.0,40.70997,-73.94297,0,2.0,9.0,0.41,1.0,0
0.0,12.0,40.71889,-73.95786,1,5.0,15.0,0.49,1.0,60
1.0,11.0,40.73764,-74.00146,1,2.0,1.0,0.03,1.0,0
1.0,53.0,40.71909,-73.99562,1,7.0,10.0,0.44,1.0,43
1.0,4.0,40.7984,-73.94014,1,1.0,12.0,2.67,1.0,325
3.0,96.0,40.87315,-73.87925,0,1.0,0.0,0.72,1.0,0
2.0,46.0,40.67355,-73.7834,0,2.0,19.0,4.18,1.0,0
3.0,92.0,40.88071,-73.92074,0,3.0,8.0,1.11,1.0,326
1.0,18.0,40.86541,-73.92106,0,5.0,0.0,0.72,1.0,0
0.0,15.0,40.66675,-73.92958,1,2.0,4.0,0.16,1.0,0
1.0,96.0,40.70438,-74.01657,0,13.0,0.0,0.72,2.0,63
1.0,1.0,40.7534,-73.97283,0,5.0,0.0,0.72,1.0,6
2.0,56.0,40.76976,-73.92627,0,2.0,18.0,4.18,1.0,24
2.0,63.0,40.71425,-73.84503,1,13.0,0.0,0.72,1.0,0
1.0,71.0,40.76054,-73.98508,1,13.0,11.0,0.18,1.0,363
1.0,64.0,40.72477,-73.99534,0,4.0,25.0,0.95,1.0,38
1.0,2.0,40.80057,-73.95468,0,1.0,2.0,0.05,4.0,309
0.0,6.0,40.69066,-73.95922,1,2.0,2.0,0.3,1.0,0
1.0,8.0,40.79933,-73.95949,1,1.0,1.0,0.02,1.0,0
1.0,23.0,40.71775,-73.98612,0,2.0,22.0,0.59,1.0,365
0.0,12.0,40.71957,-73.95828,0,4.0,0.0,0.72,1.0,0
1.0,8.0,40.77424,-73.98827,1,13.0,7.0,2.73,4.0,274
0.0,16.0,40.68117,-73.97785,0,3.0,70.0,3.67,2.0,42
1.0,19.0,40.72705,-73.98787,1,2.0,70.0,1.84,4.0,307
2.0,39.0,40.74693,-73.91896,0,3.0,9.0,0.49,4.0,365
1.0,7.0,40.76509,-73.99508,1,6.0,1.0,0.18,1.0,3
0.0,12.0,40.71909,-73.95408,1,3.0,4.0,4.0,1.0,0
3.0,96.0,40.63291,-74.11749,0,2.0,25.0,1.11,3.0,306
1.0,2.0,40.80275,-73.95117,1,13.0,0.0,0.72,1.0,0
0.0,21.0,40.69905,-73.91874,0,1.0,5.0,0.57,1.0,1
2.0,81.0,40.74468,-73.87911,0,1.0,21.0,1.39,4.0,71
0.0,12.0,40.70139,-73.94499,1,7.0,0.0,0.72,3.0,0
1.0,2.0,40.80272,-73.95564,0,2.0,8.0,0.19,1.0,0
2.0,96.0,40.77082,-73.87469,0,1.0,65.0,4.18,3.0,83
1.0,60.0,40.71302,-73.99405,0,1.0,6.0,1.67,2.0,42
1.0,7.0,40.7685,-73.99128,1,4.0,17.0,2.73,1.0,0
1.0,45.0,40.80385,-73.96499,0,1.0,17.0,1.36,1.0,31
1.0,14.0,40.7467,-73.99335,1,3.0,44.0,4.18,1.0,48
0.0,12.0,40.71001,-73.96101,1,1.0,5.0,2.21,1.0,165
1.0,7.0,40.76049,-73.99782,1,13.0,0.0,0.72,4.0,294
0.0,15.0,40.67935,-73.9633,1,13.0,14.0,0.22,1.0,108
0.0,21.0,40.69911,-73.92843,0,1.0,0.0,0.72,1.0,0
2.0,25.0,40.7574,-73.93011,1,3.0,54.0,2.9,1.0,83
0.0,33.0,40.67711,-73.99692,0,2.0,2.0,0.07,1.0,0
3.0,69.0,40.86682,-73.85812,0,2.0,42.0,0.74,4.0,227
1.0,19.0,40.72998,-73.98071,1,1.0,11.0,2.13,1.0,0
1.0,28.0,40.76499,-73.95831,0,1.0,29.0,4.18,4.0,18
0.0,6.0,40.67982,-73.945,0,1.0,15.0,1.17,1.0,0
1.0,1.0,40.76528,-73.98175,1,13.0,0.0,0.72,4.0,351
1.0,2.0,40.82855,-73.94033,0,3.0,27.0,0.59,1.0,0
3.0,96.0,40.84047,-73.87127,2,13.0,1.0,0.48,4.0,139
0.0,70.0,40.66526,-73.8937,1,2.0,34.0,3.59,2.0,273
1.0,2.0,40.82069,-73.95549,0,1.0,70.0,4.18,3.0,310
1.0,11.0,40.73555,-74.00737,0,1.0,3.0,0.12,2.0,0
0.0,32.0,40.69127,-73.99552,1,1.0,17.0,0.21,1.0,0
0.0,6.0,40.68813,-73.95773,1,3.0,6.0,0.15,1.0,0
0.0,21.0,40.70165,-73.92938,0,7.0,0.0,0.72,2.0,89
1.0,68.0,40.73392,-73.98085,2,3.0,3.0,1.38,2.0,0
1.0,43.0,40.70471,-74.0087,1,2.0,3.0,2.0,1.0,8
1.0,19.0,40.72244,-73.98194,1,4.0,5.0,0.49,1.0,1
1.0,7.0,40.76646,-73.98805,1,13.0,6.0,0.2,4.0,281
1.0,9.0,40.7175,-73.99264,0,1.0,70.0,3.34,2.0,43
1.0,8.0,40.79241,-73.97262,0,1.0,39.0,1.39,1.0,0
0.0,6.0,40.6977,-73.94781,0,2.0,10.0,0.7,1.0,0
0.0,3.0,40.68729,-73.96766,1,2.0,0.0,0.72,2.0,37
1.0,7.0,40.76708,-73.98912,0,1.0,70.0,3.36,3.0,157
1.0,26.0,40.74425,-73.97754,1,13.0,0.0,0.72,4.0,363
1.0,4.0,40.79055,-73.94867,0,1.0,6.0,0.67,1.0,0
1.0,8.0,40.77213,-73.98265,1,12.0,1.0,0.16,1.0,289
3.0,96.0,40.83159,-73.83375,0,4.0,35.0,1.36,3.0,171
0.0,15.0,40.66673,-73.96127,1,1.0,0.0,0.72,1.0,0
0.0,32.0,40.69379,-73.99753,1,3.0,10.0,0.62,1.0,22
0.0,79.0,40.65907,-73.99849,0,1.0,0.0,0.72,1.0,90
0.0,6.0,40.69506,-73.93556,0,1.0,54.0,3.45,1.0,45
0.0,10.0,40.66405,-73.98512,0,13.0,9.0,0.34,2.0,101
1.0,14.0,40.73692,-73.99219,1,1.0,11.0,0.22,1.0,0
0.0,6.0,40.69301,-73.93098,0,7.0,2.0,0.05,1.0,0
1.0,19.0,40.73062,-73.98524,1,3.0,3.0,0.08,1.0,0
1.0,19.0,40.72482,-73.98097,1,13.0,70.0,1.25,1.0,3
0.0,21.0,40.69184,-73.90924,0,3.0,0.0,0.72,2.0,150
2.0,87.0,40.73048,-73.85331,0,1.0,34.0,1.17,1.0,347
0.0,54.0,40.64676,-73.94819,1,3.0,41.0,2.07,1.0,0
1.0,14.0,40.7448,-74.00761,1,3.0,0.0,0.72,4.0,220
1.0,30.0,40.83653,-73.94277,1,3.0,0.0,0.72,3.0,0
0.0,12.0,40.71077,-73.96259,2,1.0,1.0,0.03,1.0,0
1.0,27.0,40.72112,-74.00039,0,1.0,0.0,0.72,1.0,0
2.0,37.0,40.76407,-73.83052,0,1.0,4.0,0.2,2.0,179
0.0,21.0,40.69972,-73.92244,0,2.0,1.0,0.16,2.0,157
1.0,30.0,40.83503,-73.94166,0,2.0,70.0,2.13,2.0,136
0.0,6.0,40.68741,-73.95582,1,1.0,37.0,1.53,1.0,5
1.0,7.0,40.76519,-73.98939,2,1.0,17.0,1.3,3.0,212
1.0,43.0,40.71013,-74.00511,1,4.0,1.0,1.0,1.0,108
1.0,23.0,40.71735,-73.99095,0,1.0,70.0,3.93,1.0,2
2.0,96.0,40.67344,-73.82096,0,1.0,70.0,4.18,1.0,90
1.0,2.0,40.82438,-73.94332,0,1.0,70.0,3.6,3.0,336
0.0,29.0,40.67951,-73.96926,0,1.0,16.0,0.46,1.0,0
1.0,19.0,40.72809,-73.98188,1,2.0,63.0,1.15,1.0,210
1.0,7.0,40.76183,-73.98948,1,1.0,10.0,4.18,1.0,163
0.0,22.0,40.65309,-73.95523,0,1.0,70.0,1.58,1.0,334
1.0,7.0,40.7648,-73.98879,2,1.0,50.0,3.07,4.0,362
1.0,26.0,40.73813,-73.98098,1,1.0,4.0,0.09,1.0,225
1.0,14.0,40.74039,-74.00029,0,2.0,1.0,0.05,1.0,0
0.0,21.0,40.68726,-73.91421,0,1.0,0.0,0.72,1.0,179
1.0,2.0,40.80249,-73.95622,0,5.0,2.0,0.16,1.0,24
1.0,8.0,40.79891,-73.96116,0,13.0,1.0,0.83,4.0,325
1.0,8.0,40.78398,-73.97795,0,4.0,7.0,0.12,2.0,0
0.0,6.0,40.69161,-73.94417,0,3.0,1.0,0.05,1.0,0
0.0,12.0,40.71329,-73.93993,0,2.0,2.0,2.0,3.0,15
1.0,7.0,40.7548,-73.9965,1,3.0,26.0,1.4,1.0,1
1.0,30.0,40.83242,-73.93931,0,13.0,0.0,0.72,1.0,0
0.0,76.0,40.61225,-73.9815,0,7.0,12.0,4.18,2.0,58
0.0,21.0,40.68667,-73.9154,0,5.0,0.0,0.72,1.0,0
1.0,7.0,40.7607,-73.9961,1,13.0,0.0,0.72,4.0,324
0.0,12.0,40.71015,-73.94672,1,13.0,1.0,1.0,1.0,3
0.0,20.0,40.73239,-73.95449,1,2.0,12.0,0.33,1.0,0
1.0,1.0,40.75706,-73.96679,1,13.0,1.0,0.54,1.0,139
3.0,86.0,40.59746,-74.08406,0,4.0,26.0,1.33,4.0,315
1.0,2.0,40.80315,-73.95616,0,13.0,0.0,0.72,4.0,364
1.0,19.0,40.73112,-73.98558,0,5.0,70.0,1.73,2.0,21
0.0,21.0,40.69929,-73.93602,0,1.0,16.0,4.18,2.0,169
1.0,2.0,40.82549,-73.95133,1,13.0,0.0,0.72,2.0,211
0.0,21.0,40.69995,-73.93933,0,13.0,0.0,0.72,4.0,364
1.0,19.0,40.7229,-73.98476,0,1.0,6.0,0.2,1.0,9
2.0,96.0,40.71062,-73.80145,0,1.0,4.0,0.17,1.0,0
1.0,23.0,40.72068,-73.99019,1,2.0,1.0,0.16,3.0,0
1.0,7.0,40.76077,-73.99427,1,3.0,3.0,3.0,1.0,54
1.0,28.0,40.77222,-73.95604,1,13.0,4.0,0.08,4.0,341
0.0,79.0,40.65413,-74.00242,1,2.0,19.0,0.99,2.0,15
1.0,1.0,40.7573,-73.98043,0,1.0,8.0,4.18,4.0,52
1.0,71.0,40.76118,-73.98625,1,13.0,0.0,0.72,4.0,239
0.0,6.0,40.67895,-73.92851,1,3.0,70.0,3.27,1.0,316
0.0,12.0,40.71216,-73.95853,1,13.0,30.0,0.84,1.0,85
1.0,2.0,40.81618,-73.94517,1,1.0,23.0,0.57,3.0,316
0.0,6.0,40.68655,-73.92112,1,2.0,32.0,4.18,1.0,57
1.0,1.0,40.76015,-73.96378,1,5.0,25.0,0.51,1.0,0
1.0,1.0,40.75749,-73.96897,1,13.0,70.0,0.9,1.0,140
0.0,6.0,40.68692,-73.93113,1,2.0,5.0,0.09,1.0,0
0.0,96.0,40.69054,-73.99039,1,3.0,68.0,1.35,1.0,88
0.0,79.0,40.66051,-73.99081,1,2.0,3.0,0.4,1.0,0
1.0,19.0,40.7252,-73.98261,1,1.0,70.0,1.31,1.0,324
0.0,15.0,40.67007,-73.94729,1,2.0,13.0,0.24,1.0,224
0.0,20.0,40.72105,-73.93933,1,1.0,2.0,2.0,1.0,316
1.0,4.0,40.7984,-73.94267,1,2.0,16.0,3.58,1.0,8
0.0,6.0,40.68491,-73.94919,0,5.0,4.0,0.08,1.0,21
1.0,2.0,40.82827,-73.9493,0,1.0,1.0,0.02,1.0,0
0.0,29.0,40.67762,-73.96539,0,2.0,4.0,0.37,1.0,0
0.0,96.0,40.69769,-73.98386,1,2.0,8.0,0.85,1.0,29
0.0,24.0,40.66383,-73.94907,0,12.0,2.0,0.32,1.0,0
0.0,96.0,40.67787,-74.00764,1,10.0,2.0,0.1,1.0,0
0.0,24.0,40.65986,-73.96163,1,1.0,15.0,0.35,1.0,0
1.0,14.0,40.74615,-73.99182,1,13.0,0.0,0.72,4.0,184
1.0,64.0,40.72265,-73.99493,1,1.0,0.0,0.72,1.0,0
1.0,2.0,40.80774,-73.94939,0,10.0,4.0,0.48,3.0,345
0.0,21.0,40.70315,-73.93124,0,2.0,2.0,0.04,2.0,0
0.0,12.0,40.70997,-73.94902,0,2.0,43.0,1.82,2.0,114
0.0,6.0,40.68338,-73.95289,1,3.0,18.0,0.25,1.0,1
1.0,8.0,40.80077,-73.9681,1,6.0,5.0,0.14,1.0,92
0.0,3.0,40.69479,-73.96812,1,3.0,7.0,0.38,2.0,0
0.0,21.0,40.69446,-73.92486,0,2.0,6.0,0.25,2.0,0
1.0,45.0,40.8042,-73.96507,1,5.0,1.0,0.02,1.0,0
2.0,56.0,40.76677,-73.91169,2,5.0,0.0,0.72,3.0,83
3.0,69.0,40.85956,-73.87067,0,2.0,70.0,2.07,4.0,306
0.0,3.0,40.69368,-73.96244,1,2.0,2.0,0.11,1.0,0
2.0,49.0,40.77511,-73.91992,1,1.0,70.0,4.18,1.0,46
0.0,6.0,40.68301,-73.95305,1,13.0,7.0,0.27,3.0,310
1.0,30.0,40.84346,-73.94471,1,13.0,10.0,0.14,1.0,205
1.0,27.0,40.7221,-73.99775,1,13.0,21.0,0.3,1.0,154
1.0,19.0,40.72828,-73.98602,1,2.0,70.0,2.17,1.0,0
0.0,21.0,40.70074,-73.92333,0,13.0,2.0,0.11,1.0,67
0.0,21.0,40.69867,-73.91134,1,13.0,51.0,1.28,1.0,202
1.0,1.0,40.74464,-73.98436,0,13.0,4.0,0.11,1.0,8
0.0,40.0,40.7043,-73.98667,1,2.0,70.0,3.33,2.0,235
3.0,96.0,40.54312,-74.17388,0,2.0,7.0,0.71,1.0,0
1.0,19.0,40.72824,-73.97543,1,3.0,11.0,0.24,1.0,0
0.0,12.0,40.71529,-73.96398,1,3.0,6.0,0.16,1.0,0
1.0,19.0,40.72882,-73.98103,1,3.0,6.0,4.18,1.0,63
0.0,21.0,40.69516,-73.92258,0,5.0,32.0,1.14,4.0,350
1.0,50.0,40.74253,-73.9916,0,13.0,0.0,0.72,1.0,0
0.0,12.0,40.72203,-73.95376,1,2.0,70.0,2.99,1.0,307
1.0,11.0,40.7375,-74.00493,1,2.0,0.0,0.72,1.0,0
0.0,21.0,40.7047,-73.9225,0,2.0,0.0,0.72,1.0,255
3.0,96.0,40.83588,-73.85819,1,5.0,0.0,0.72,1.0,55
2.0,81.0,40.74033,-73.88561,0,1.0,6.0,1.61,1.0,89
1.0,2.0,40.80878,-73.95206,1,2.0,70.0,2.57,1.0,63
0.0,17.0,40.65867,-73.97971,1,2.0,70.0,2.18,1.0,314
0.0,20.0,40.73008,-73.96062,0,2.0,2.0,0.27,1.0,0
0.0,12.0,40.7136,-73.96221,0,7.0,0.0,0.72,1.0,235
0.0,29.0,40.67549,-73.96598,1,13.0,7.0,0.26,3.0,37
3.0,41.0,40.64591,-74.08399,1,1.0,70.0,4.18,1.0,319
1.0,43.0,40.70388,-74.0082,1,2.0,6.0,2.5,1.0,1
1.0,11.0,40.73177,-74.00162,1,3.0,0.0,0.72,1.0,0
1.0,1.0,40.75425,-73.98312,1,13.0,4.0,0.12,4.0,365
0.0,15.0,40.67433,-73.92824,1,3.0,24.0,1.17,1.0,265
1.0,8.0,40.80309,-73.96568,0,4.0,1.0,0.16,1.0,341
2.0,96.0,40.72211,-73.90905,1,2.0,70.0,3.18,3.0,293
3.0,96.0,40.83144,-73.82791,0,1.0,5.0,3.75,4.0,179
1.0,8.0,40.79478,-73.97474,1,1.0,0.0,0.72,1.0,0
0.0,12.0,40.7171,-73.9573,1,10.0,0.0,0.72,1.0,0
0.0,6.0,40.67779,-73.9229,0,1.0,54.0,2.15,2.0,197
1.0,26.0,40.74381,-73.97944,1,3.0,0.0,0.72,1.0,180
0.0,82.0,40.58092,-73.96139,0,1.0,1.0,0.17,4.0,4
0.0,54.0,40.66047,-73.93743,0,3.0,0.0,0.72,2.0,0
0.0,16.0,40.68241,-73.97719,1,2.0,39.0,3.02,1.0,246
2.0,56.0,40.76879,-73.92666,1,3.0,1.0,0.08,1.0,0
1.0,19.0,40.72318,-73.98342,0,1.0,1.0,0.05,2.0,0
0.0,29.0,40.67682,-73.96586,1,5.0,6.0,0.08,1.0,188
0.0,21.0,40.68923,-73.91946,0,3.0,70.0,1.22,3.0,171
2.0,85.0,40.68482,-73.76929,0,5.0,28.0,0.81,4.0,365
2.0,25.0,40.75428,-73.93461,0,1.0,0.0,0.72,4.0,321
0.0,21.0,40.68885,-73.91487,0,2.0,8.0,0.74,4.0,356
1.0,30.0,40.83799,-73.94036,0,2.0,43.0,3.42,1.0,134
1.0,1.0,40.76647,-73.9829,1,13.0,0.0,0.72,4.0,345
1.0,18.0,40.86734,-73.92102,1,1.0,31.0,2.28,1.0,0
0.0,3.0,40.69306,-73.96132,0,1.0,4.0,1.88,2.0,135
0.0,12.0,40.71475,-73.94913,0,1.0,5.0,0.59,1.0,55
0.0,20.0,40.72871,-73.95107,1,2.0,17.0,0.86,1.0,0
2.0,39.0,40.73703,-73.92179,0,13.0,0.0,0.72,4.0,245
0.0,6.0,40.6808,-73.93753,1,13.0,9.0,0.34,3.0,319
0.0,34.0,40.68164,-73.98631,0,2.0,2.0,0.05,1.0,0
0.0,13.0,40.68904,-73.9759,1,3.0,4.0,2.14,1.0,78
1.0,43.0,40.70722,-74.00873,1,1.0,36.0,2.83,4.0,321
2.0,96.0,40.76432,-73.87227,0,1.0,70.0,4.18,4.0,139
0.0,79.0,40.64871,-74.00774,0,2.0,45.0,0.6,3.0,0
1.0,30.0,40.85333,-73.9305,0,7.0,0.0,0.72,1.0,365
3.0,86.0,40.59107,-74.07061,0,1.0,1.0,0.16,2.0,362
1.0,28.0,40.77847,-73.95162,1,13.0,1.0,0.18,4.0,327
1.0,7.0,40.75491,-73.99644,0,1.0,24.0,3.27,4.0,155
2.0,39.0,40.74739,-73.92058,0,1.0,70.0,4.18,4.0,76
1.0,2.0,40.81806,-73.95374,1,1.0,49.0,1.3,2.0,0
1.0,5.0,40.7459,-73.97607,0,1.0,0.0,0.72,1.0,0
1.0,19.0,40.72722,-73.97698,0,2.0,12.0,2.07,1.0,33
1.0,30.0,40.84221,-73.93705,1,4.0,4.0,1.88,1.0,51
0.0,22.0,40.65306,-73.95507,0,7.0,17.0,0.72,1.0,0
