,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
4118,19.0,-73.98035,1,10.0,1.0,281
27648,21.0,-73.9284,0,7.0,3.0,25
809,33.0,-73.99522,1,13.0,1.0,305
24274,11.0,-74.00589,1,3.0,1.0,0
46008,49.0,-73.90474,0,1.0,1.0,167
37907,21.0,-73.92893,0,3.0,3.0,276
15067,23.0,-73.99141,1,1.0,1.0,0
44971,1.0,-73.98435,0,1.0,4.0,271
19725,8.0,-73.97223,0,1.0,1.0,42
11252,24.0,-73.94852,1,5.0,1.0,0
32817,46.0,-73.80301,0,1.0,4.0,125
37852,2.0,-73.94364,1,6.0,2.0,108
42299,12.0,-73.94151,0,3.0,2.0,5
1208,14.0,-73.9998,1,1.0,1.0,260
11203,30.0,-73.94777,1,5.0,2.0,0
23867,96.0,-73.89608,0,5.0,1.0,175
40929,31.0,-73.89735,1,2.0,1.0,17
41310,8.0,-73.97412,0,1.0,1.0,151
47022,30.0,-73.93332,0,3.0,2.0,81
48725,7.0,-73.99727,1,13.0,4.0,228
43909,23.0,-73.98981,0,1.0,3.0,93
45866,1.0,-73.98286,0,13.0,1.0,363
25977,16.0,-73.9841,1,2.0,1.0,243
17098,22.0,-73.96342,0,1.0,2.0,48
24332,37.0,-73.80791,1,5.0,4.0,139
48651,70.0,-73.87908,0,2.0,2.0,329
44161,44.0,-73.90943,0,1.0,3.0,179
14244,23.0,-73.98298,0,2.0,1.0,0
44879,21.0,-73.92877,0,13.0,1.0,0
36823,15.0,-73.94679,1,4.0,2.0,82
34536,12.0,-73.94536,0,3.0,3.0,90
1929,37.0,-73.81117,0,2.0,4.0,314
32540,13.0,-73.97001,0,3.0,3.0,0
47994,8.0,-73.97636,1,5.0,1.0,346
14392,68.0,-73.98551,1,5.0,1.0,266
42177,11.0,-74.0062,1,13.0,2.0,85
22729,8.0,-73.96693,0,13.0,1.0,0
48098,21.0,-73.90836,0,3.0,2.0,23
47374,96.0,-73.86837,1,3.0,4.0,8
11780,84.0,-73.87706,1,3.0,3.0,351
25946,19.0,-73.97732,0,1.0,2.0,124
27051,21.0,-73.9205,1,2.0,2.0,0
18992,96.0,-74.00989,1,2.0,1.0,244
24401,34.0,-73.98513,1,1.0,2.0,350
5701,44.0,-73.89755,1,13.0,1.0,220
25564,5.0,-73.97167,1,3.0,1.0,0
2216,6.0,-73.93597,1,13.0,3.0,171
25073,15.0,-73.93638,1,3.0,4.0,72
11320,6.0,-73.93381,1,3.0,1.0,49
37923,21.0,-73.93024,0,13.0,1.0,129
22966,0.0,-73.97324,0,1.0,1.0,343
29889,21.0,-73.92594,0,3.0,1.0,46
28191,12.0,-73.94833,1,2.0,1.0,353
16314,2.0,-73.94249,1,7.0,1.0,178
4568,96.0,-73.84845,1,3.0,4.0,358
37830,6.0,-73.94041,1,2.0,1.0,8
33499,23.0,-73.98391,1,4.0,1.0,0
18359,43.0,-74.01397,1,1.0,1.0,0
6599,49.0,-73.90973,0,6.0,4.0,365
1847,15.0,-73.96032,0,2.0,1.0,30
881,21.0,-73.9228,1,2.0,1.0,238
15615,10.0,-73.98906,1,3.0,3.0,125
6063,14.0,-73.99985,1,2.0,1.0,0
2188,15.0,-73.95435,0,3.0,2.0,95
35793,96.0,-74.16388,0,10.0,3.0,89
21481,14.0,-74.00012,1,3.0,2.0,179
34957,96.0,-73.7661,0,13.0,1.0,341
39826,23.0,-73.98184,1,2.0,1.0,0
17330,7.0,-73.99013,1,4.0,1.0,143
2781,14.0,-74.00172,1,5.0,1.0,328
37372,44.0,-73.89797,0,1.0,1.0,0
33884,21.0,-73.92002,1,13.0,1.0,127
41592,11.0,-74.00556,1,13.0,2.0,309
45568,1.0,-73.96199,1,13.0,4.0,329
18561,48.0,-73.99237,0,2.0,1.0,0
2560,10.0,-73.98703,0,3.0,3.0,28
16216,15.0,-73.92054,0,2.0,3.0,365
47040,32.0,-73.99635,1,3.0,1.0,323
9551,25.0,-73.93401,0,5.0,1.0,0
530,39.0,-73.92466,0,2.0,1.0,65
27265,25.0,-73.93914,0,1.0,4.0,360
41889,28.0,-73.94699,0,2.0,4.0,351
5612,58.0,-73.83433,0,2.0,4.0,364
23022,28.0,-73.95641,1,3.0,1.0,4
41770,11.0,-74.00208,0,13.0,1.0,270
39302,12.0,-73.96062,0,3.0,1.0,0
18146,11.0,-74.00287,1,2.0,1.0,16
43133,12.0,-73.94296,1,2.0,1.0,49
9978,19.0,-73.98213,0,2.0,2.0,342
18390,2.0,-73.95112,0,5.0,2.0,0
46330,46.0,-73.76699,1,1.0,1.0,78
12432,96.0,-73.85861,0,2.0,4.0,280
11363,7.0,-73.9937,1,3.0,2.0,0
34680,39.0,-73.9125,2,1.0,1.0,157
2401,7.0,-73.9855,1,7.0,1.0,184
43688,26.0,-73.97639,0,6.0,1.0,0
20064,79.0,-74.01418,1,4.0,1.0,0
9635,33.0,-73.99695,1,1.0,1.0,0
28964,6.0,-73.92036,1,2.0,1.0,309
10549,8.0,-73.97368,0,1.0,1.0,0
18764,28.0,-73.94597,0,13.0,4.0,284
7256,34.0,-73.98901,1,2.0,1.0,285
17124,19.0,-73.98705,1,13.0,1.0,0
45702,52.0,-74.0008,1,3.0,2.0,178
29417,15.0,-73.94223,1,13.0,1.0,277
5928,45.0,-73.9582,1,2.0,1.0,0
1833,28.0,-73.95353,1,6.0,1.0,0
4753,23.0,-73.98592,1,7.0,1.0,0
11482,15.0,-73.93766,0,4.0,1.0,68
13691,12.0,-73.94742,0,3.0,1.0,0
28347,2.0,-73.9536,0,1.0,1.0,0
27547,15.0,-73.93237,0,1.0,1.0,81
4872,3.0,-73.96715,1,3.0,1.0,0
48469,54.0,-73.9282,1,7.0,1.0,343
48006,43.0,-74.01099,1,2.0,1.0,295
1472,4.0,-73.94361,0,1.0,1.0,365
32956,52.0,-73.99936,1,13.0,1.0,91
19617,23.0,-73.98196,1,3.0,1.0,147
35650,12.0,-73.96487,1,5.0,1.0,78
11746,2.0,-73.93989,0,1.0,2.0,37
32950,52.0,-74.00156,1,3.0,1.0,0
6692,7.0,-73.98854,1,13.0,4.0,337
19943,21.0,-73.92849,0,7.0,2.0,0
28956,20.0,-73.95688,0,2.0,2.0,165
40427,4.0,-73.95003,0,3.0,4.0,42
25247,6.0,-73.90999,0,5.0,1.0,0
38830,23.0,-73.98911,1,1.0,1.0,28
46481,28.0,-73.95303,0,3.0,1.0,322
35232,89.0,-74.08496,2,3.0,4.0,37
8662,28.0,-73.95309,1,5.0,1.0,0
18840,12.0,-73.95727,1,10.0,1.0,0
5314,96.0,-73.88367,1,3.0,1.0,300
25347,35.0,-73.93079,0,2.0,3.0,311
11657,30.0,-73.93313,1,5.0,3.0,37
38632,8.0,-73.97696,0,7.0,1.0,0
10459,6.0,-73.95002,1,1.0,1.0,83
43045,21.0,-73.93979,0,13.0,4.0,364
5560,13.0,-73.97167,1,4.0,1.0,0
25773,5.0,-73.97937,1,2.0,1.0,0
43641,4.0,-73.94337,1,2.0,1.0,180
18420,52.0,-73.99335,1,1.0,1.0,0
31516,43.0,-74.00698,1,13.0,4.0,31
8069,1.0,-73.966,1,4.0,2.0,317
5819,20.0,-73.95106,0,2.0,1.0,0
13188,6.0,-73.94204,0,1.0,3.0,141
36402,25.0,-73.94109,0,1.0,1.0,1
12331,12.0,-73.93738,0,13.0,1.0,0
11446,8.0,-73.97825,1,2.0,1.0,0
5136,68.0,-73.98634,1,3.0,1.0,25
8746,28.0,-73.96622,1,1.0,1.0,0
36000,6.0,-73.95724,2,2.0,4.0,343
9147,45.0,-73.95954,0,1.0,1.0,0
21568,1.0,-73.97034,1,2.0,1.0,131
1440,64.0,-73.99388,1,4.0,1.0,347
13714,6.0,-73.93022,0,5.0,1.0,89
9696,21.0,-73.93294,1,3.0,2.0,191
1206,6.0,-73.93838,1,10.0,2.0,185
47703,14.0,-74.00605,1,1.0,1.0,122
12473,7.0,-73.99198,0,2.0,3.0,252
44320,53.0,-73.99671,1,13.0,4.0,312
44572,10.0,-73.98822,1,2.0,1.0,14
37165,84.0,-73.87044,1,13.0,4.0,170
16127,43.0,-74.01144,1,7.0,1.0,0
29857,96.0,-73.85114,1,4.0,1.0,0
48684,79.0,-74.01816,0,1.0,2.0,177
16648,96.0,-73.95488,1,1.0,1.0,81
11932,22.0,-73.96799,0,1.0,1.0,0
9600,8.0,-73.97837,0,7.0,1.0,362
44451,28.0,-73.94852,1,1.0,1.0,164
12827,2.0,-73.95099,0,1.0,4.0,0
27347,96.0,-73.91369,1,2.0,1.0,224
12333,24.0,-73.96169,1,2.0,4.0,345
27245,25.0,-73.93419,0,1.0,4.0,285
46803,28.0,-73.96223,1,3.0,1.0,277
13479,19.0,-73.98078,1,13.0,4.0,338
41996,43.0,-74.01112,1,2.0,4.0,338
27925,19.0,-73.99008,0,3.0,1.0,0
41905,15.0,-73.93938,1,2.0,2.0,269
27910,7.0,-73.99118,0,1.0,1.0,42
23103,27.0,-74.00179,1,2.0,1.0,0
14724,1.0,-73.97769,0,1.0,2.0,365
39819,21.0,-73.9066,2,13.0,4.0,330
12271,7.0,-73.99124,0,3.0,1.0,0
10197,44.0,-73.90201,1,1.0,1.0,0
15807,12.0,-73.94466,0,2.0,1.0,0
48129,37.0,-73.81356,0,1.0,4.0,79
38956,48.0,-73.99423,1,7.0,1.0,219
48176,96.0,-73.99757,0,2.0,3.0,139
40191,81.0,-73.87211,2,2.0,3.0,365
29700,12.0,-73.95648,0,3.0,1.0,365
14187,7.0,-73.99498,1,13.0,4.0,365
16070,44.0,-73.91207,0,7.0,3.0,0
48462,20.0,-73.9426,0,6.0,2.0,54
33603,8.0,-73.96407,0,1.0,3.0,19
16469,49.0,-73.91356,0,1.0,3.0,20
39107,96.0,-73.86451,0,2.0,1.0,0
36511,4.0,-73.93853,0,1.0,1.0,64
33326,90.0,-74.0318,0,1.0,1.0,156
14910,24.0,-73.95081,1,1.0,1.0,0
24689,15.0,-73.9553,0,2.0,1.0,98
16795,1.0,-73.96807,1,2.0,1.0,235
47970,12.0,-73.96208,0,2.0,1.0,42
4240,14.0,-73.99436,1,6.0,1.0,304
5090,20.0,-73.94844,0,5.0,2.0,0
25197,2.0,-73.94189,1,5.0,1.0,0
34477,64.0,-73.99592,1,3.0,1.0,119
6466,28.0,-73.95628,1,7.0,1.0,0
46101,23.0,-73.98678,1,5.0,1.0,32
8936,12.0,-73.94776,1,4.0,3.0,11
38543,7.0,-73.99205,0,4.0,1.0,278
37147,6.0,-73.94552,0,2.0,3.0,322
28169,5.0,-73.97698,1,4.0,1.0,0
39458,19.0,-73.97528,0,13.0,1.0,0
1315,2.0,-73.95274,0,13.0,1.0,22
12718,12.0,-73.95938,1,13.0,2.0,200
19672,49.0,-73.90885,0,3.0,1.0,0
9223,30.0,-73.93925,0,1.0,1.0,0
37409,2.0,-73.95583,0,5.0,3.0,40
10352,19.0,-73.98692,0,2.0,2.0,98
8074,3.0,-73.96051,1,13.0,1.0,0
39031,25.0,-73.93938,1,1.0,1.0,0
45182,2.0,-73.94931,0,4.0,4.0,340
15598,88.0,-73.84987,1,3.0,1.0,2
40569,54.0,-73.95016,1,2.0,2.0,293
35542,6.0,-73.9248,0,3.0,1.0,0
42327,49.0,-73.91665,1,2.0,1.0,3
42120,19.0,-73.97981,0,13.0,1.0,147
40364,2.0,-73.9578,0,2.0,1.0,1
23368,12.0,-73.95666,0,3.0,1.0,0
13578,4.0,-73.94054,1,1.0,1.0,0
14909,15.0,-73.95172,1,2.0,1.0,92
1046,43.0,-74.0146,1,6.0,1.0,310
17968,1.0,-73.97134,1,2.0,4.0,0
23435,49.0,-73.91304,0,1.0,1.0,0
26001,52.0,-74.00018,1,3.0,1.0,0
38869,12.0,-73.94663,1,13.0,1.0,0
15964,90.0,-74.03022,0,13.0,2.0,0
30929,6.0,-73.93518,0,6.0,1.0,0
14941,24.0,-73.96122,0,10.0,2.0,0
40090,0.0,-73.97265,0,1.0,1.0,97
3138,14.0,-74.00106,1,2.0,1.0,0
40320,54.0,-73.93913,0,2.0,2.0,191
30889,67.0,-73.9821,0,2.0,1.0,0
37590,12.0,-73.94651,0,2.0,2.0,0
22110,35.0,-73.92724,1,2.0,3.0,180
20286,13.0,-73.97452,1,2.0,1.0,3
1772,6.0,-73.92029,0,1.0,4.0,0
31152,6.0,-73.94388,0,1.0,3.0,295
46518,28.0,-73.96675,1,13.0,3.0,344
14590,8.0,-73.97404,0,3.0,1.0,0
23420,74.0,-74.12819,0,1.0,1.0,0
35382,15.0,-73.9489,1,3.0,4.0,278
35700,12.0,-73.95684,1,5.0,1.0,0
1287,16.0,-73.97967,0,2.0,1.0,365
3948,56.0,-73.91771,1,13.0,1.0,0
47069,6.0,-73.94546,0,3.0,3.0,81
2621,21.0,-73.92418,0,5.0,1.0,187
13291,2.0,-73.94902,1,2.0,1.0,14
24627,28.0,-73.95523,1,2.0,1.0,0
24536,8.0,-73.97197,1,13.0,4.0,358
14814,2.0,-73.94622,1,13.0,1.0,157
39215,2.0,-73.94199,0,13.0,4.0,0
22984,4.0,-73.94117,0,3.0,4.0,0
23682,8.0,-73.9698,2,2.0,1.0,0
40704,4.0,-73.93955,0,1.0,4.0,365
35760,81.0,-73.87237,0,13.0,4.0,0
33184,8.0,-73.97099,0,2.0,3.0,0
12017,6.0,-73.93121,1,4.0,2.0,274
37445,8.0,-73.9875,0,2.0,1.0,58
47184,7.0,-73.99033,1,3.0,1.0,160
17544,12.0,-73.93706,1,3.0,1.0,0
2238,38.0,-73.98924,1,4.0,1.0,251
33406,12.0,-73.95992,0,1.0,1.0,0
48492,2.0,-73.95242,0,13.0,1.0,273
1205,38.0,-73.9809,1,2.0,1.0,56
4664,9.0,-73.99266,1,4.0,3.0,341
38198,6.0,-73.93208,0,13.0,4.0,339
24497,6.0,-73.91825,1,4.0,1.0,333
39588,28.0,-73.96031,1,13.0,1.0,358
31680,46.0,-73.78275,1,2.0,4.0,10
30491,25.0,-73.92762,1,2.0,1.0,259
27147,12.0,-73.95815,0,4.0,1.0,0
47053,1.0,-73.97232,1,3.0,1.0,51
25914,96.0,-73.78717,0,2.0,1.0,118
46092,96.0,-74.089,2,4.0,4.0,68
36173,25.0,-73.93143,0,2.0,2.0,90
32973,19.0,-73.98824,0,1.0,4.0,0
28135,21.0,-73.90815,0,13.0,1.0,179
46649,96.0,-74.00698,1,13.0,1.0,346
31540,7.0,-73.98954,1,2.0,1.0,70
44873,88.0,-73.85889,0,1.0,3.0,315
17246,6.0,-73.9601,1,4.0,1.0,0
25131,96.0,-74.09606,1,4.0,1.0,358
37150,12.0,-73.95863,1,10.0,1.0,0
15737,21.0,-73.92943,0,1.0,1.0,0
36518,96.0,-73.86477,2,2.0,4.0,356
39593,7.0,-73.99715,0,1.0,4.0,365
43623,63.0,-73.83439,2,4.0,4.0,334
12964,1.0,-73.98414,1,2.0,1.0,0
20854,12.0,-73.94662,1,2.0,1.0,0
9999,46.0,-73.78924,0,3.0,1.0,365
30187,21.0,-73.90734,1,2.0,1.0,54
35460,4.0,-73.93164,0,2.0,2.0,5
3825,8.0,-73.97415,1,2.0,1.0,0
4958,12.0,-73.94708,1,1.0,1.0,336
28679,20.0,-73.94613,1,3.0,1.0,0
32023,96.0,-74.13706,1,13.0,2.0,130
24719,96.0,-73.91729,0,4.0,3.0,89
33564,12.0,-73.95945,0,4.0,1.0,220
47727,12.0,-73.95003,1,2.0,1.0,298
9144,21.0,-73.91474,0,2.0,1.0,310
45195,28.0,-73.95748,1,2.0,1.0,0
35260,96.0,-73.99686,0,3.0,1.0,53
14582,28.0,-73.94725,1,2.0,1.0,0
8896,56.0,-73.91963,1,1.0,3.0,89
45224,12.0,-73.95727,1,3.0,1.0,85
10011,23.0,-73.99032,0,10.0,1.0,0
28686,2.0,-73.95261,0,2.0,1.0,3
7683,31.0,-73.90185,0,1.0,1.0,0
21500,21.0,-73.90455,0,7.0,1.0,0
32027,3.0,-73.9605,0,1.0,1.0,189
15070,33.0,-74.00117,1,4.0,3.0,333
40183,7.0,-73.98737,1,4.0,1.0,80
44594,96.0,-73.9837,1,1.0,1.0,177
41352,56.0,-73.91488,0,7.0,3.0,338
30047,24.0,-73.95142,0,2.0,1.0,52
3054,12.0,-73.94935,1,2.0,1.0,65
11686,2.0,-73.95105,1,13.0,2.0,139
6917,8.0,-73.96168,0,3.0,3.0,253
39800,96.0,-73.88914,0,2.0,1.0,342
885,2.0,-73.94433,1,13.0,1.0,249
22713,14.0,-73.99553,1,13.0,4.0,332
6288,6.0,-73.94164,1,1.0,1.0,3
18599,0.0,-73.9738,1,3.0,1.0,0
41149,14.0,-74.00427,1,13.0,1.0,365
14007,2.0,-73.9489,0,1.0,1.0,0
39716,28.0,-73.9535,1,2.0,1.0,11
5274,63.0,-73.83982,0,2.0,3.0,332
14529,11.0,-74.00459,0,1.0,2.0,243
24403,84.0,-73.89489,0,1.0,1.0,16
45364,15.0,-73.9369,1,3.0,1.0,0
31082,6.0,-73.91084,0,7.0,2.0,0
48528,25.0,-73.93445,1,2.0,1.0,312
34223,17.0,-73.97757,0,2.0,2.0,0
47217,30.0,-73.93616,0,2.0,1.0,359
5758,20.0,-73.94016,1,2.0,1.0,0
12847,20.0,-73.94857,0,1.0,1.0,0
19948,6.0,-73.92856,1,2.0,1.0,59
24147,15.0,-73.93655,1,3.0,4.0,46
12965,21.0,-73.9308,1,7.0,1.0,0
36088,21.0,-73.92095,1,1.0,1.0,0
749,12.0,-73.96207,0,1.0,2.0,365
21965,22.0,-73.96108,0,7.0,1.0,0
2355,8.0,-73.96482,1,13.0,4.0,364
3437,21.0,-73.92399,0,2.0,2.0,164
12344,12.0,-73.95766,1,3.0,1.0,128
23631,23.0,-73.9865,0,10.0,1.0,0
20407,19.0,-73.98673,1,3.0,1.0,180
38758,77.0,-74.00621,1,13.0,4.0,310
12059,12.0,-73.96256,0,7.0,1.0,0
46849,8.0,-73.96195,0,1.0,1.0,293
8912,12.0,-73.93824,0,1.0,1.0,0
17991,43.0,-74.01045,0,1.0,1.0,90
46301,2.0,-73.93696,0,3.0,1.0,87
3976,96.0,-74.00961,1,2.0,1.0,264
12620,96.0,-73.84856,0,2.0,1.0,0
30138,79.0,-74.001,1,7.0,1.0,0
12517,96.0,-73.91733,0,2.0,2.0,253
6210,20.0,-73.94964,0,1.0,1.0,0
13616,56.0,-73.93077,1,2.0,1.0,0
41792,28.0,-73.9505,1,13.0,4.0,217
16881,2.0,-73.93995,0,3.0,1.0,0
23459,29.0,-73.96427,0,3.0,1.0,189
9347,8.0,-73.97122,0,1.0,1.0,0
42339,13.0,-73.97431,2,2.0,4.0,32
10667,21.0,-73.90884,0,13.0,4.0,346
24634,51.0,-73.948,0,1.0,1.0,0
38633,71.0,-73.98668,1,13.0,4.0,35
6027,4.0,-73.94022,0,3.0,2.0,90
3699,2.0,-73.95306,0,1.0,1.0,270
41023,2.0,-73.94802,1,2.0,3.0,0
8652,6.0,-73.96029,1,5.0,1.0,0
32579,30.0,-73.93181,1,2.0,1.0,81
1329,56.0,-73.92275,0,13.0,1.0,207
31132,83.0,-73.85696,1,2.0,2.0,141
14034,19.0,-73.98496,1,4.0,1.0,351
18543,34.0,-73.9896,1,2.0,1.0,261
21553,2.0,-73.95672,1,5.0,1.0,89
44034,14.0,-74.00388,1,1.0,4.0,364
38415,24.0,-73.94084,0,1.0,4.0,199
5125,52.0,-73.99951,1,1.0,1.0,0
1571,3.0,-73.9606,1,1.0,2.0,323
34861,8.0,-73.96821,1,2.0,2.0,262
42812,12.0,-73.95343,0,2.0,4.0,43
15698,15.0,-73.94373,0,3.0,1.0,89
27655,12.0,-73.96442,1,5.0,1.0,349
19549,21.0,-73.91348,0,13.0,1.0,5
32008,8.0,-73.96446,1,2.0,1.0,35
38173,68.0,-73.98307,1,1.0,2.0,0
46676,30.0,-73.93166,1,1.0,1.0,75
40065,6.0,-73.92946,0,3.0,4.0,161
24038,6.0,-73.94189,0,13.0,1.0,0
18458,37.0,-73.83055,0,2.0,2.0,0
47940,30.0,-73.94105,0,1.0,3.0,33
36791,19.0,-73.98018,1,3.0,1.0,4
38839,96.0,-74.0141,1,4.0,1.0,0
24718,0.0,-73.98138,0,1.0,4.0,7
34399,12.0,-73.957,0,13.0,3.0,310
41554,12.0,-73.94488,0,1.0,1.0,89
31767,8.0,-73.97632,1,13.0,1.0,0
28599,12.0,-73.94807,1,2.0,1.0,0
34021,7.0,-73.99724,0,13.0,4.0,316
20809,18.0,-73.92255,1,1.0,1.0,35
45656,7.0,-73.98611,1,3.0,2.0,125
11850,6.0,-73.91861,0,1.0,1.0,364
8449,96.0,-73.95251,1,4.0,1.0,157
14624,0.0,-73.97439,0,13.0,1.0,0
43070,7.0,-73.99075,1,2.0,1.0,294
15542,1.0,-73.96591,1,13.0,1.0,165
2202,6.0,-73.94635,1,5.0,1.0,0
3477,12.0,-73.94365,0,1.0,1.0,0
32715,17.0,-73.9731,1,7.0,1.0,8
24671,8.0,-73.96152,1,2.0,1.0,0
8265,30.0,-73.93325,0,2.0,1.0,122
27546,20.0,-73.95462,1,3.0,1.0,0
15628,15.0,-73.93968,1,2.0,1.0,0
25843,10.0,-73.98349,1,2.0,1.0,0
48015,7.0,-73.98928,1,3.0,1.0,167
12049,9.0,-73.99052,1,2.0,1.0,0
201,47.0,-73.87854,1,7.0,4.0,365
21044,33.0,-73.99706,1,7.0,1.0,0
39480,6.0,-73.94608,1,3.0,1.0,66
695,12.0,-73.9489,0,3.0,2.0,117
13776,37.0,-73.83176,0,1.0,4.0,84
42833,30.0,-73.93772,0,2.0,1.0,26
1428,4.0,-73.93182,0,2.0,2.0,32
16868,19.0,-73.97529,1,1.0,1.0,78
31631,49.0,-73.91431,0,2.0,4.0,360
8551,8.0,-73.96991,1,13.0,1.0,39
3733,8.0,-73.96705,0,3.0,1.0,10
48760,39.0,-73.91919,0,1.0,1.0,0
30747,20.0,-73.94115,0,13.0,4.0,341
40371,77.0,-74.00566,1,13.0,4.0,262
14213,51.0,-73.9479,0,2.0,1.0,321
13002,20.0,-73.95124,0,1.0,1.0,0
48225,2.0,-73.94124,1,2.0,1.0,199
40700,2.0,-73.95474,1,3.0,3.0,49
10719,19.0,-73.97813,0,5.0,2.0,8
17691,28.0,-73.94938,1,2.0,1.0,287
15264,52.0,-73.99952,1,1.0,1.0,2
34563,43.0,-74.00728,1,2.0,1.0,0
35982,96.0,-73.79816,0,2.0,1.0,233
6019,30.0,-73.93617,1,7.0,1.0,0
9891,23.0,-73.99231,1,6.0,1.0,0
43613,43.0,-74.00919,1,5.0,1.0,131
18417,75.0,-74.03227,0,3.0,4.0,337
38734,19.0,-73.98761,1,13.0,4.0,322
2450,6.0,-73.93548,0,3.0,1.0,294
36908,14.0,-73.99968,1,2.0,1.0,101
1504,44.0,-73.91537,0,2.0,2.0,0
3768,20.0,-73.94076,1,13.0,4.0,330
38647,6.0,-73.95096,0,2.0,4.0,330
6990,37.0,-73.83181,1,2.0,3.0,102
41526,96.0,-73.82648,1,13.0,1.0,365
40307,19.0,-73.98135,0,2.0,1.0,1
21218,84.0,-73.87565,0,13.0,4.0,326
11804,2.0,-73.94129,0,7.0,1.0,0
22119,19.0,-73.98039,1,3.0,1.0,111
30912,21.0,-73.91359,0,3.0,1.0,85
36056,12.0,-73.94946,0,2.0,2.0,1
31657,8.0,-73.98355,1,13.0,4.0,283
37299,34.0,-73.98435,0,1.0,4.0,365
18757,4.0,-73.93772,1,13.0,1.0,35
11758,12.0,-73.96328,0,3.0,1.0,0
4129,4.0,-73.94265,1,3.0,1.0,0
17872,25.0,-73.94247,0,1.0,2.0,0
11021,71.0,-73.98909,1,1.0,1.0,0
46183,14.0,-73.99835,1,2.0,1.0,225
3527,11.0,-74.00433,1,1.0,1.0,0
35745,56.0,-73.93036,0,1.0,1.0,0
766,3.0,-73.96537,1,5.0,1.0,317
30333,13.0,-73.97063,1,1.0,1.0,14
17187,28.0,-73.96472,1,2.0,1.0,40
44798,6.0,-73.92722,0,1.0,3.0,343
29462,6.0,-73.94214,0,1.0,1.0,345
29763,13.0,-73.97348,1,3.0,1.0,0
24910,56.0,-73.91696,1,2.0,1.0,0
15213,14.0,-73.99829,0,3.0,1.0,104
38722,71.0,-73.98728,1,13.0,4.0,147
37389,26.0,-73.98074,2,2.0,1.0,365
6294,4.0,-73.94869,0,1.0,1.0,0
10870,21.0,-73.91185,1,4.0,2.0,0
37787,26.0,-73.97843,1,13.0,4.0,365
47765,12.0,-73.96358,1,13.0,4.0,205
23589,12.0,-73.95444,1,1.0,1.0,0
325,12.0,-73.95455,0,13.0,4.0,343
28567,8.0,-73.97418,2,3.0,1.0,0
14687,8.0,-73.97267,1,13.0,4.0,313
23191,19.0,-73.98904,1,7.0,1.0,7
7595,38.0,-73.98634,1,13.0,4.0,339
3689,1.0,-73.98303,1,3.0,1.0,0
33401,10.0,-73.98191,0,5.0,2.0,0
32798,35.0,-73.93565,0,3.0,1.0,90
17445,14.0,-73.99595,1,5.0,1.0,0
35375,34.0,-73.98911,1,5.0,2.0,54
33839,19.0,-73.98377,0,7.0,1.0,227
42535,19.0,-73.98633,0,13.0,4.0,310
37139,6.0,-73.94732,0,2.0,3.0,320
11186,56.0,-73.91473,1,3.0,1.0,0
41,10.0,-73.97966,1,3.0,1.0,345
5831,8.0,-73.98163,1,6.0,1.0,0
22214,2.0,-73.93986,0,3.0,1.0,0
24678,12.0,-73.9487,1,2.0,1.0,152
10158,23.0,-73.98392,1,4.0,1.0,0
43079,21.0,-73.92378,0,2.0,2.0,48
5108,6.0,-73.95841,0,5.0,1.0,0
19597,12.0,-73.94804,0,1.0,3.0,326
40341,28.0,-73.94685,0,1.0,1.0,19
6595,4.0,-73.93646,0,1.0,1.0,0
39806,96.0,-73.99578,2,3.0,4.0,50
26274,20.0,-73.95397,1,7.0,1.0,0
8229,77.0,-74.00802,0,3.0,1.0,0
20249,46.0,-73.77244,1,3.0,3.0,348
41890,28.0,-73.94841,0,2.0,4.0,351
27830,12.0,-73.93513,1,2.0,1.0,0
19307,46.0,-73.78217,0,1.0,4.0,8
11612,22.0,-73.96125,0,13.0,2.0,0
44239,9.0,-73.99538,0,2.0,1.0,34
30906,96.0,-73.98549,1,3.0,1.0,0
19343,20.0,-73.95333,0,2.0,1.0,2
23688,38.0,-73.98739,1,13.0,1.0,91
25317,15.0,-73.94831,0,1.0,1.0,177
45635,1.0,-73.96912,1,13.0,2.0,330
27581,12.0,-73.94932,0,1.0,1.0,0
43405,71.0,-73.98633,1,13.0,4.0,346
21320,28.0,-73.94919,1,2.0,1.0,3
31532,15.0,-73.96198,0,7.0,2.0,0
9760,38.0,-73.98697,1,5.0,1.0,0
46541,96.0,-73.82038,1,1.0,1.0,364
26576,4.0,-73.93282,0,2.0,1.0,0
11233,28.0,-73.95059,1,4.0,1.0,0
23230,79.0,-74.00272,1,7.0,1.0,1
48868,67.0,-73.97119,2,7.0,4.0,365
18929,12.0,-73.95927,2,1.0,2.0,362
19112,1.0,-73.97217,1,2.0,4.0,263
41893,28.0,-73.94725,0,2.0,4.0,343
14328,13.0,-73.97701,1,1.0,1.0,12
16485,64.0,-73.99507,1,2.0,1.0,0
36752,96.0,-73.82029,0,1.0,3.0,86
11995,23.0,-73.98293,0,1.0,2.0,0
46480,96.0,-73.87358,0,2.0,1.0,266
22768,12.0,-73.94387,0,5.0,1.0,20
16913,2.0,-73.9511,1,3.0,1.0,0
30683,12.0,-73.95432,1,1.0,3.0,1
8414,16.0,-73.97509,1,1.0,1.0,0
10019,20.0,-73.949,1,3.0,1.0,328
36562,6.0,-73.90849,0,4.0,3.0,0
19209,21.0,-73.92816,0,1.0,4.0,351
14371,11.0,-74.009,1,1.0,1.0,0
