neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
1,7,40.76068,-73.99143,0,5,0,0.72,1,0
1,68,40.73775,-73.98324,1,30,17,0.39,2,327
1,7,40.76042,-73.99021,1,3,0,0.72,1,0
1,2,40.81448,-73.94547,1,4,17,1.42,2,245
2,81,40.73538,-73.87892,0,28,0,0.72,1,0
1,30,40.85035,-73.9325,1,2,28,2.98,1,41
0,13,40.68605,-73.97517,1,6,7,0.25,1,0
1,9,40.71659,-73.99222,1,2,13,0.73,1,0
0,12,40.71372,-73.95149,0,2,5,0.25,1,0
0,38,40.68882,-73.98911,1,5,2,0.06,1,0
1,4,40.78775,-73.94891,0,4,49,0.97,1,97
1,28,40.78092,-73.95162,1,1,75,1.3,1,0
1,68,40.73712,-73.98844,0,1,2,2.0,1,179
1,2,40.82536,-73.94923,1,3,186,2.32,1,237
0,75,40.61735,-74.03,1,5,0,0.72,1,162
1,28,40.77141,-73.9534,2,1,56,1.35,2,173
1,11,40.73254,-74.00467,0,2,48,0.9,1,78
0,12,40.71739,-73.95804,0,2,0,0.72,4,159
1,7,40.75961,-73.98844,1,3,22,4.49,1,228
0,6,40.69105,-73.95882,1,4,3,0.4,1,5
0,3,40.68404,-73.96714,1,6,17,0.34,1,15
1,7,40.76587,-73.98527,0,1,0,0.72,1,0
0,29,40.67654,-73.97144,0,2,11,0.48,1,0
2,46,40.67057,-73.77956,1,1,7,0.27,2,304
1,11,40.73477,-74.00275,1,14,37,0.46,1,284
0,20,40.72672,-73.94054,2,3,4,0.28,1,0
1,7,40.75603,-73.99511,0,1,4,1.97,5,287
0,20,40.72052,-73.94098,1,8,12,0.44,1,0
2,56,40.76655,-73.92463,0,30,0,0.72,103,216
2,49,40.77487,-73.91196,1,1,237,6.62,1,71
0,6,40.69324,-73.94656,0,4,35,0.91,2,89
0,12,40.71171,-73.9454,0,3,0,0.72,1,0
0,21,40.70161,-73.93131,1,4,77,1.92,1,1
1,19,40.72256,-73.97925,1,30,11,0.61,1,313
4,59,40.88531,-73.90008,0,3,0,0.72,1,88
0,75,40.62327,-74.03543,0,6,0,0.72,1,365
1,28,40.77374,-73.95153,1,30,0,0.72,1,348
1,28,40.78298,-73.94671,0,3,0,0.72,9,29
0,147,40.66041,-73.91562,1,2,73,2.34,1,82
4,182,40.85648,-73.88501,0,2,4,2.35,1,325
0,6,40.68305,-73.95753,0,2,55,2.42,3,110
0,21,40.70652,-73.91784,2,4,14,1.56,5,62
1,1,40.76811,-73.98181,0,3,62,2.39,3,86
1,50,40.74076,-73.99307,1,7,0,0.72,1,363
1,2,40.80477,-73.9512,1,4,37,0.49,3,314
1,4,40.80268,-73.94244,0,1,0,0.72,2,343
1,7,40.76404,-73.98973,0,1,5,3.33,7,352
0,13,40.69647,-73.97681,1,20,3,0.16,1,58
1,8,40.78709,-73.97755,1,3,7,0.16,2,4
0,54,40.65943,-73.91939,1,2,45,5.27,1,2
0,21,40.69058,-73.91402,1,2,22,3.22,1,122
1,5,40.74526,-73.97679,1,30,1,0.04,23,365
2,152,40.67205,-73.75343,0,1,1,0.08,1,365
0,12,40.7099,-73.9649,1,3,1,1.0,1,2
0,12,40.72003,-73.95756,0,1,0,0.72,1,0
0,79,40.64203,-74.01383,1,30,0,0.72,1,53
1,48,40.72545,-73.99492,1,7,2,0.04,1,0
0,54,40.64277,-73.94715,0,2,18,0.59,2,90
0,15,40.67046,-73.94835,0,3,2,0.08,1,0
2,126,40.7322,-73.89944,1,2,78,2.55,1,149
0,100,40.63993,-73.902,1,4,4,2.79,1,284
0,6,40.68347,-73.95462,0,3,4,0.11,1,0
1,2,40.80706,-73.94665,0,30,146,3.22,2,44
1,2,40.81071,-73.94433,1,2,84,1.51,1,50
2,103,40.76279,-73.87429,0,1,1,1.0,1,226
0,34,40.67757,-73.98845,1,2,19,4.96,2,209
0,82,40.57688,-73.95308,1,3,22,0.99,1,134
1,11,40.73461,-74.00594,2,2,13,0.17,1,0
0,6,40.69664,-73.93628,0,5,3,0.09,1,0
0,13,40.69778,-73.97676,1,3,110,1.2,1,15
2,56,40.76248,-73.91686,0,2,1,0.04,2,0
0,22,40.6462,-73.96114,2,1,2,0.06,2,364
0,29,40.67963,-73.97237,1,14,5,0.07,1,0
1,2,40.80338,-73.95594,1,14,6,0.07,1,0
1,28,40.78139,-73.94678,1,30,1,0.14,1,146
0,6,40.68105,-73.95783,0,7,16,0.5,1,221
1,26,40.74142,-73.98219,1,1,2,1.87,9,287
2,198,40.71686,-73.79742,0,2,25,6.88,2,318
1,2,40.80991,-73.94058,1,2,18,0.38,1,90
1,18,40.87045,-73.91765,1,5,4,0.09,1,0
1,5,40.74699,-73.97659,1,3,62,3.19,2,49
1,14,40.73854,-73.99695,1,30,0,0.72,232,7
0,29,40.67786,-73.97029,1,2,5,0.89,1,0
0,12,40.70669,-73.94648,0,1,16,0.55,1,7
1,48,40.7278,-73.99205,0,2,38,0.6,1,313
0,21,40.68936,-73.92071,1,7,2,2.0,1,15
0,24,40.65727,-73.9601,1,1,227,6.23,1,294
0,6,40.6995,-73.93987,0,21,1,0.12,1,0
0,15,40.66964,-73.9216,0,1,65,2.75,12,30
1,1,40.756,-73.97078,0,3,19,0.67,1,0
1,1,40.76003,-73.96969,1,30,0,0.72,1,177
0,6,40.68288,-73.93678,1,2,192,3.35,1,132
2,178,40.6688,-73.74384,1,3,2,1.46,1,24
1,7,40.76088,-73.98971,1,30,1,0.26,1,331
1,23,40.7213,-73.989,1,4,9,0.22,1,0
2,81,40.74586,-73.88409,1,4,0,0.72,1,0
0,20,40.72428,-73.94472,1,14,6,0.1,1,356
1,2,40.81858,-73.9559,1,4,12,0.2,1,0
0,6,40.69433,-73.9432,0,1,22,4.49,4,282
0,16,40.66848,-73.98002,1,4,18,0.42,1,0
0,12,40.7154,-73.95469,0,2,7,0.21,1,0
1,19,40.72818,-73.98925,0,2,1,0.04,1,54
0,12,40.716,-73.955,0,5,57,1.65,3,104
0,6,40.68385,-73.92349,0,1,36,0.53,1,0
0,12,40.71823,-73.96141,1,3,0,0.72,1,0
1,19,40.72251,-73.98129,0,2,9,0.46,1,0
0,111,40.63404,-74.0072,0,1,20,1.52,7,177
1,1,40.74493,-73.98484,0,5,2,2.0,1,74
0,6,40.6854,-73.94976,0,30,1,0.14,8,0
1,1,40.75524,-73.96382,1,30,0,0.72,65,365
1,18,40.86821,-73.92252,1,10,25,0.3,1,129
1,8,40.77961,-73.98441,0,3,9,0.23,1,365
1,14,40.74164,-73.99656,1,3,18,3.44,1,51
0,0,40.63293,-73.97117,0,2,0,0.72,1,365
0,22,40.63616,-73.95594,0,2,0,0.72,1,83
2,81,40.74561,-73.88514,1,2,133,2.26,5,107
1,7,40.76395,-73.9884,1,2,25,0.68,1,0
0,12,40.70266,-73.94284,1,3,0,0.72,1,14
0,21,40.7042,-73.9259,1,4,6,0.73,1,0
2,25,40.75716,-73.94222,0,1,0,0.72,3,365
0,15,40.67157,-73.95807,1,10,1,0.16,1,0
1,18,40.86512,-73.92172,1,20,17,0.72,1,0
2,44,40.70161,-73.90556,0,30,0,0.72,8,312
0,15,40.66957,-73.94804,1,3,0,0.72,2,0
1,23,40.71872,-73.98174,1,3,6,4.5,1,343
2,46,40.69409,-73.79363,0,1,26,3.84,1,0
0,12,40.70827,-73.95229,0,2,0,0.72,1,61
1,102,40.71645,-74.00402,1,2,2,0.04,1,0
1,26,40.7423,-73.98016,2,2,1,1.0,3,345
0,73,40.59813,-73.95432,2,1,47,1.58,5,354
1,28,40.77189,-73.94694,1,7,2,0.75,1,76
1,26,40.74533,-73.97956,0,4,11,0.19,2,0
3,86,40.59262,-74.06659,1,2,8,0.09,4,353
1,2,40.82765,-73.94889,0,2,3,0.07,1,87
1,19,40.72583,-73.97945,1,3,20,5.22,1,30
1,27,40.7244,-73.99884,0,3,31,1.54,1,69
1,8,40.80099,-73.96514,1,30,3,3.0,1,311
1,2,40.81777,-73.95753,1,5,2,0.06,1,0
1,43,40.70639,-74.00794,0,5,0,0.72,1,0
0,22,40.63646,-73.96484,1,2,58,2.7,1,312
1,2,40.80729,-73.94763,0,2,1,0.04,1,0
0,12,40.71151,-73.94396,0,3,1,0.14,1,0
1,7,40.75526,-73.99719,0,7,5,0.46,47,342
1,2,40.82307,-73.95447,1,3,0,0.72,1,0
0,20,40.72256,-73.94889,0,2,2,2.0,1,103
1,23,40.71973,-73.99338,1,2,4,0.06,1,0
0,21,40.70308,-73.92765,1,4,12,0.18,1,0
0,6,40.68661,-73.91982,0,2,0,0.72,1,0
1,7,40.75844,-73.98965,0,2,13,1.82,3,224
2,63,40.72186,-73.85601,0,1,4,0.65,1,134
2,201,40.714,-73.77787,0,5,6,0.38,1,364
0,10,40.66398,-73.99041,1,3,4,0.14,1,0
1,68,40.73395,-73.9821,1,14,2,0.27,1,240
2,49,40.77749,-73.91652,1,2,20,3.75,1,0
0,21,40.69718,-73.92157,0,2,72,2.54,1,51
2,25,40.74767,-73.94468,0,2,107,2.47,4,46
1,1,40.74501,-73.98668,0,1,0,0.72,10,361
0,20,40.72109,-73.94679,0,3,1,0.05,1,0
2,25,40.74771,-73.93684,0,8,0,0.72,1,6
1,4,40.79668,-73.93434,0,1,7,2.28,2,155
1,1,40.75514,-73.96746,1,3,0,0.72,1,0
0,12,40.70883,-73.94415,0,1,16,0.36,1,0
0,79,40.66169,-73.9979,1,5,56,3.78,3,10
0,20,40.73531,-73.95631,0,3,9,0.52,4,25
1,8,40.78875,-73.9679,0,2,5,0.22,1,0
1,28,40.77154,-73.95573,1,3,24,1.48,1,0
0,6,40.68558,-73.94231,0,5,1,0.05,7,0
1,4,40.79025,-73.9482,0,1,5,0.11,1,0
1,2,40.81078,-73.94482,0,3,50,3.01,1,315
0,13,40.69549,-73.97144,1,30,6,0.11,1,187
0,22,40.65108,-73.95417,0,2,38,1.67,4,0
0,6,40.69284,-73.94418,0,3,40,1.99,3,70
1,2,40.82605,-73.94783,0,31,3,0.08,4,32
1,14,40.74787,-74.00088,1,30,42,1.24,1,281
1,8,40.80065,-73.96944,1,5,18,0.58,2,96
0,20,40.7255,-73.94428,1,2,13,0.66,1,1
2,44,40.69913,-73.90831,1,2,1,1.0,1,0
0,73,40.58779,-73.94703,0,1,0,0.72,1,0
0,73,40.60985,-73.95927,0,3,18,0.54,3,1
1,8,40.80449,-73.9678,2,1,5,0.15,2,0
0,20,40.72049,-73.95221,0,2,2,0.02,2,89
0,6,40.6947,-73.93481,0,4,100,2.34,6,113
1,2,40.80384,-73.94692,0,3,164,2.85,1,87
0,79,40.64303,-74.014,0,1,3,1.48,3,155
0,22,40.64923,-73.95273,0,2,26,1.16,4,0
0,33,40.68354,-74.00139,1,1,4,0.17,1,0
1,43,40.70598,-74.00761,1,30,0,0.72,1,290
1,28,40.77671,-73.95516,1,30,0,0.72,96,332
0,6,40.67988,-73.92831,1,2,6,0.13,1,0
1,9,40.71694,-73.99032,0,1,12,1.08,2,11
0,12,40.70807,-73.95604,1,1,18,3.12,1,318
1,7,40.7622,-73.99119,1,5,2,1.46,1,240
0,67,40.58737,-73.96882,2,7,2,0.56,12,0
0,6,40.68295,-73.92536,1,2,134,4.93,2,238
1,30,40.84218,-73.93676,0,2,15,0.76,1,0
0,147,40.6604,-73.91227,0,2,32,2.85,3,0
2,162,40.74132,-73.86683,2,2,1,1.0,8,346
1,14,40.7456,-73.99852,0,2,2,0.06,1,0
0,16,40.6705,-73.97954,1,2,19,0.33,3,28
0,12,40.71555,-73.94842,1,2,20,0.76,2,0
1,7,40.75537,-73.995,0,30,2,0.23,1,352
1,7,40.76495,-73.98784,1,1,13,10.54,1,164
1,8,40.77255,-73.99057,2,1,1,0.07,1,89
0,6,40.67784,-73.93236,2,15,0,0.72,14,0
2,44,40.70382,-73.90059,1,4,0,0.72,1,362
1,7,40.75833,-73.99516,0,1,0,0.72,10,333
1,8,40.78757,-73.97624,2,1,0,0.72,1,89
1,1,40.76593,-73.98087,0,1,3,3.0,4,0
0,6,40.68385,-73.95627,0,3,15,0.69,2,0
0,15,40.67507,-73.96092,0,7,0,0.72,2,0
0,15,40.67383,-73.95137,0,2,61,1.17,7,285
1,28,40.76174,-73.96066,0,15,1,0.15,1,0
1,7,40.7694,-73.98736,1,4,3,0.13,1,0
1,43,40.70573,-74.00855,2,1,0,0.72,1,0
0,20,40.73284,-73.95919,0,3,4,0.22,1,0
0,10,40.66441,-73.97974,0,4,36,0.47,2,80
0,15,40.67254,-73.91686,0,2,23,1.58,1,172
1,26,40.7431,-73.9719,1,30,0,0.72,23,342
1,7,40.76211,-73.99873,1,3,2,1.0,2,39
0,15,40.67726,-73.95573,1,7,0,0.72,1,0
0,6,40.68327,-73.94986,1,3,4,0.21,1,0
0,12,40.711,-73.9387,0,6,1,0.07,2,0
0,12,40.71806,-73.95775,0,1,4,0.11,2,0
1,2,40.81376,-73.95354,0,2,4,0.29,11,180
2,44,40.70463,-73.91183,1,3,1,0.16,2,0
2,37,40.76418,-73.8293,0,1,8,1.12,5,74
1,19,40.72487,-73.98125,1,4,3,0.08,1,0
0,21,40.68981,-73.91299,0,3,8,1.9,1,0
0,12,40.70818,-73.94952,0,2,4,0.14,2,0
1,18,40.86754,-73.92639,0,4,0,0.72,1,0
0,6,40.68816,-73.95791,0,3,1,0.1,1,179
0,54,40.64145,-73.9433,1,2,34,1.0,1,344
1,14,40.74068,-74.00295,1,2,134,4.17,1,70
1,8,40.78435,-73.97579,1,30,2,0.06,6,0
1,68,40.73363,-73.98545,0,1,0,0.72,1,0
0,29,40.67579,-73.9679,0,2,174,3.0,2,3
1,8,40.79881,-73.9596,0,30,0,0.72,32,329
0,12,40.70987,-73.95392,0,4,16,0.46,1,10
0,20,40.73132,-73.95036,0,1,0,0.72,33,180
1,2,40.82193,-73.94499,0,3,160,2.78,2,0
2,56,40.769,-73.93284,0,5,2,0.21,2,90
1,2,40.82458,-73.95038,1,1,287,6.57,1,198
2,37,40.74888,-73.8066,1,1,8,0.34,6,255
0,21,40.69174,-73.91141,0,3,3,0.16,2,332
1,60,40.71127,-73.99838,1,2,3,0.11,1,0
1,43,40.70937,-74.00531,0,3,0,0.72,2,365
1,7,40.76126,-73.99117,0,1,11,0.42,1,0
0,6,40.68285,-73.93862,1,2,33,0.85,1,1
1,28,40.78222,-73.9456,0,3,3,1.1,9,8
0,20,40.73262,-73.95795,0,1,24,0.44,1,157
1,14,40.74413,-74.00004,0,3,4,0.43,1,0
0,0,40.64714,-73.98107,1,5,0,0.72,2,42
1,53,40.72023,-73.99693,0,3,135,2.31,1,9
1,28,40.77601,-73.95441,1,2,72,2.07,1,0
2,37,40.75619,-73.80482,0,1,62,3.9,3,172
1,19,40.72981,-73.98318,1,2,67,1.33,1,78
1,7,40.76115,-73.99597,1,4,0,0.72,1,0
0,12,40.71225,-73.95757,0,28,5,0.53,1,258
0,12,40.7121,-73.9623,0,3,2,0.23,1,149
4,144,40.85655,-73.90377,0,2,31,1.83,2,39
0,15,40.67559,-73.96066,1,3,1,0.03,1,0
0,117,40.62795,-73.96281,1,3,6,0.71,3,173
0,12,40.70939,-73.95155,0,4,1,0.02,1,0
0,12,40.70828,-73.95481,0,1,13,0.24,1,128
0,20,40.72061,-73.94886,1,7,2,0.19,1,0
1,19,40.72877,-73.98938,1,31,0,0.72,1,0
0,21,40.70024,-73.9392,0,30,0,0.72,14,343
2,39,40.74088,-73.92726,2,3,1,1.0,12,358
1,2,40.80567,-73.95677,1,2,82,3.17,2,5
2,81,40.74073,-73.87591,0,29,1,0.77,37,30
2,56,40.76122,-73.91163,1,1,13,0.22,1,0
1,4,40.78807,-73.944,0,2,50,1.46,1,0
0,15,40.6715,-73.94427,1,2,16,0.68,2,0
1,7,40.76017,-73.99638,1,3,1,0.24,1,0
1,23,40.72008,-73.98404,1,4,19,0.2,1,0
0,35,40.6211,-73.92651,0,2,28,2.84,2,38
1,64,40.72309,-73.99412,1,3,0,0.72,1,152
0,15,40.6739,-73.93372,0,1,63,2.77,2,30
0,21,40.69449,-73.91156,0,2,65,0.86,5,235
0,17,40.65739,-73.9806,1,2,32,0.99,1,0
0,6,40.6816,-73.93282,1,5,4,0.44,1,0
0,21,40.70425,-73.92624,0,4,10,0.58,1,88
0,20,40.7313,-73.95341,0,14,1,0.02,1,0
0,12,40.70877,-73.94889,1,3,20,0.4,1,0
0,12,40.72171,-73.95487,1,4,19,0.62,1,80
2,37,40.75746,-73.83069,0,1,0,0.72,3,358
1,23,40.71952,-73.98546,1,7,3,1.76,1,254
2,37,40.74024,-73.83105,0,1,222,4.48,2,330
1,8,40.79069,-73.96614,1,3,1,0.05,1,0
1,14,40.74625,-74.0,1,3,2,2.0,1,242
1,14,40.73949,-73.99801,1,4,81,2.11,1,217
1,4,40.79802,-73.94003,0,4,162,3.55,1,60
1,5,40.7482,-73.97525,1,30,4,0.28,50,333
1,2,40.82894,-73.94568,0,1,1,0.13,1,179
2,25,40.74895,-73.9474,1,2,6,2.81,2,175
1,2,40.8269,-73.93634,1,4,65,2.3,1,48
2,153,40.66682,-73.85161,1,1,0,0.72,4,285
0,3,40.6912,-73.96686,1,7,37,0.6,1,39
0,20,40.72874,-73.95621,1,4,2,0.15,1,0
0,16,40.6774,-73.98247,1,5,0,0.72,1,0
0,21,40.7017,-73.92344,0,2,0,0.72,1,0
0,15,40.67363,-73.91385,1,2,49,3.31,3,210
0,6,40.69119,-73.94339,1,3,1,0.05,1,0
0,22,40.65027,-73.9608,1,3,1,0.29,1,38
4,114,40.80146,-73.91673,0,3,0,0.72,2,365
1,7,40.76637,-73.98342,0,1,193,4.37,1,213
1,14,40.74318,-74.00137,1,4,46,1.48,1,0
2,37,40.75908,-73.80845,1,3,2,2.0,1,360
1,2,40.80033,-73.9528,0,1,1,0.02,5,267
1,7,40.76357,-73.98906,0,2,31,3.46,1,124
2,56,40.75998,-73.926,1,1,1,1.0,1,5
0,12,40.70975,-73.95651,0,1,2,0.19,1,0
1,45,40.80473,-73.96528,0,20,0,0.72,1,0
1,14,40.75031,-73.99336,1,1,0,0.72,1,364
2,62,40.58511,-73.81757,0,2,7,0.61,1,252
0,12,40.71304,-73.96497,0,3,5,0.18,1,0
1,2,40.81301,-73.94955,0,2,44,1.18,1,96
1,11,40.73618,-74.00201,0,1,0,0.72,1,0
0,6,40.6926,-73.94719,1,5,4,0.08,1,0
0,21,40.69938,-73.93547,1,1,9,0.25,1,0
0,6,40.67922,-73.95383,0,1,0,0.72,1,0
0,24,40.65985,-73.94985,1,3,10,1.32,1,25
1,30,40.83266,-73.9414,0,3,6,2.31,1,4
0,15,40.67525,-73.9486,1,7,52,0.67,1,56
1,5,40.74933,-73.9767,1,30,0,0.72,91,310
0,32,40.69088,-73.99416,1,5,7,0.12,1,17
1,2,40.80214,-73.95325,0,6,1,0.03,1,0
2,63,40.71215,-73.85356,0,15,6,0.1,1,255
0,13,40.6873,-73.97906,1,7,3,0.28,1,33
1,1,40.75499,-73.97121,0,1,4,0.48,11,176
0,113,40.69211,-73.99092,1,2,21,0.64,1,8
0,6,40.68429,-73.92515,0,1,5,1.1,1,86
1,2,40.81134,-73.94097,0,4,7,1.59,1,0
0,6,40.68707,-73.9349,1,2,88,3.32,2,9
1,7,40.76636,-73.99334,0,1,9,0.44,2,88
0,21,40.6879,-73.91767,0,1,2,0.06,2,0
0,21,40.70333,-73.92933,0,1,2,0.13,2,20
1,5,40.74814,-73.97277,1,1,3,0.05,1,0
2,39,40.73707,-73.92082,2,7,4,0.43,2,206
1,2,40.80761,-73.94366,1,3,11,1.94,2,110
1,19,40.72443,-73.98289,1,1,81,1.91,2,318
1,51,40.76301,-73.94959,0,3,34,1.6,2,195
1,26,40.74042,-73.97822,0,1,26,1.13,1,0
1,5,40.74525,-73.97225,1,3,3,3.0,1,311
0,16,40.67916,-73.97454,0,60,2,0.03,1,0
1,8,40.7992,-73.97158,1,5,3,0.09,1,44
2,31,40.7466,-73.89176,1,4,27,2.0,1,321
1,28,40.77668,-73.94819,1,3,0,0.72,1,0
0,6,40.69329,-73.95607,0,3,5,0.08,2,334
0,10,40.66249,-73.97921,0,1,1,0.02,1,0
0,15,40.67271,-73.94551,1,1,349,4.73,2,277
0,15,40.66387,-73.9384,1,1,6,2.5,2,148
0,20,40.73107,-73.95712,0,30,10,0.15,1,92
0,22,40.64881,-73.96724,0,2,5,0.12,2,213
0,22,40.64938,-73.96682,1,2,1,0.28,1,260
1,8,40.78528,-73.97111,1,20,0,0.72,1,0
0,17,40.65142,-73.97601,1,21,52,0.64,2,0
1,28,40.76904,-73.95435,1,1,0,0.72,1,0
0,12,40.71127,-73.95898,0,3,10,0.55,2,0
0,34,40.68331,-73.98609,1,2,0,0.72,1,0
2,56,40.76135,-73.91571,0,3,231,3.51,1,304
0,29,40.67649,-73.97113,1,7,1,0.04,1,0
0,21,40.69395,-73.92418,1,10,11,0.27,1,226
1,2,40.80965,-73.94553,1,3,102,2.33,1,281
1,7,40.763,-73.98624,0,1,0,0.72,1,0
1,2,40.81455,-73.95122,0,3,1,0.07,1,0
1,8,40.79872,-73.96173,0,1,1,0.04,2,0
0,21,40.70012,-73.93775,0,3,16,0.48,2,131
0,29,40.67386,-73.96641,0,15,9,0.09,1,339
2,25,40.756,-73.9205,0,7,0,0.72,1,365
1,27,40.71891,-74.00024,1,5,2,2.0,1,152
1,4,40.7966,-73.93345,0,4,0,0.72,2,51
2,129,40.69482,-73.86618,1,3,0,0.72,6,300
0,13,40.69415,-73.97131,1,3,26,0.76,1,0
0,6,40.68523,-73.92926,0,1,136,3.05,3,200
1,28,40.76941,-73.96694,1,30,10,0.27,12,0
2,63,40.71233,-73.84848,0,1,13,0.23,5,281
0,6,40.68427,-73.9546,0,1,18,3.33,1,16
0,12,40.70792,-73.94274,0,1,2,0.04,1,0
0,6,40.68477,-73.9509,0,2,1,1.0,1,1
1,43,40.70612,-74.00464,0,1,0,0.72,2,83
0,13,40.6904,-73.97285,1,3,2,0.05,1,0
1,2,40.80015,-73.95483,0,1,3,0.15,1,0
0,123,40.67441,-74.01278,0,1,0,0.72,1,90
1,23,40.71744,-73.98957,0,3,19,2.81,1,0
1,7,40.7557,-73.99563,0,7,10,0.87,47,358
2,126,40.71327,-73.90982,0,2,1,1.0,1,21
0,13,40.68558,-73.96965,1,5,0,0.72,1,0
0,40,40.70208,-73.98568,1,2,1,0.07,1,88
0,54,40.6386,-73.93654,0,1,10,1.95,1,4
1,7,40.75579,-73.99154,1,3,13,0.23,1,0
1,14,40.74388,-73.99631,1,2,71,5.23,1,230
1,43,40.70797,-74.00534,1,29,0,0.72,327,354
0,12,40.70827,-73.94749,0,1,0,0.72,1,0
3,172,40.62743,-74.12261,1,2,12,1.57,2,340
0,21,40.69827,-73.92493,0,3,2,0.1,1,0
0,54,40.65695,-73.92558,0,30,0,0.72,3,326
0,12,40.70978,-73.96424,0,30,33,3.15,2,365
1,43,40.70581,-74.00948,0,14,8,0.23,2,146
3,122,40.63408,-74.13224,0,1,40,3.21,3,363
1,14,40.74301,-73.9937,1,1,8,4.8,1,131
1,1,40.75639,-73.96558,1,1,78,1.1,5,301
1,19,40.72904,-73.97946,0,2,50,1.1,2,131
1,4,40.78721,-73.94131,0,1,1,0.13,1,0
0,21,40.70432,-73.9267,1,2,51,1.87,1,74
4,72,40.82393,-73.92414,1,5,1,0.02,1,0
1,30,40.83554,-73.93849,0,1,307,5.66,1,54
1,5,40.74767,-73.975,1,3,74,0.59,1,129
1,1,40.75303,-73.97327,1,2,9,0.26,3,0
1,4,40.79931,-73.94196,1,6,3,0.16,1,0
0,6,40.6844,-73.91878,0,2,50,7.11,1,18
1,8,40.78099,-73.97416,0,3,50,0.85,1,365
1,2,40.80497,-73.95016,1,2,203,2.14,3,258
1,48,40.72872,-73.99199,1,1,1,0.68,33,187
1,4,40.78967,-73.94199,1,2,7,3.62,1,0
1,19,40.72546,-73.98703,1,3,1,1.0,1,326
0,111,40.64465,-73.99078,0,1,36,3.74,1,63
0,12,40.7106,-73.96532,0,2,35,0.55,2,365
0,20,40.73006,-73.95694,1,1,1,0.02,1,0
1,14,40.74063,-73.99843,0,5,2,0.06,1,0
0,16,40.67926,-73.97711,1,1,488,8.14,1,269
0,21,40.70025,-73.92175,0,3,2,0.07,1,0
1,4,40.78661,-73.94273,1,3,0,0.72,1,358
1,27,40.72716,-74.0032,1,10,7,2.04,1,239
1,2,40.80927,-73.9427,0,1,4,0.11,1,0
2,39,40.74141,-73.92688,0,7,2,0.4,1,0
1,28,40.78312,-73.95344,0,2,7,0.35,1,0
1,7,40.76691,-73.98545,1,7,1,0.05,1,7
4,99,40.82209,-73.90086,0,1,2,0.32,1,255
2,25,40.74275,-73.95513,0,3,12,0.42,1,77
1,2,40.80033,-73.95382,0,1,0,0.72,1,341
1,19,40.72135,-73.98,0,5,12,0.2,1,0
1,4,40.79772,-73.94809,0,3,0,0.72,2,0
0,22,40.64844,-73.96214,0,5,2,0.08,1,0
0,15,40.67031,-73.95859,0,1,0,0.72,1,0
0,12,40.7198,-73.96108,0,3,0,0.72,2,0
0,54,40.65343,-73.94914,0,3,39,6.43,2,8
2,49,40.77481,-73.91562,0,2,9,0.68,1,28
2,37,40.74449,-73.83476,0,1,10,1.41,6,169
0,12,40.72019,-73.95581,0,7,1,0.04,1,0
0,20,40.7199,-73.95085,1,14,0,0.72,1,21
1,23,40.72268,-73.99205,1,30,3,0.37,9,264
1,19,40.72481,-73.98216,0,3,4,0.08,1,0
0,24,40.65586,-73.95934,0,28,11,0.26,3,320
2,31,40.75507,-73.90741,1,3,4,0.61,1,0
1,8,40.77731,-73.97954,1,30,1,1.0,6,334
1,11,40.73157,-74.00481,0,2,1,0.08,2,0
2,56,40.75667,-73.92726,0,5,4,1.29,1,150
0,13,40.69477,-73.97258,1,4,19,0.36,1,0
0,24,40.65993,-73.95725,1,1,151,3.86,1,37
0,12,40.71214,-73.95837,1,2,28,0.7,1,0
1,43,40.70507,-74.009,0,2,3,0.15,1,0
1,19,40.72281,-73.98099,0,3,0,0.72,1,9
1,28,40.77828,-73.94768,1,30,32,0.67,1,4
0,12,40.71493,-73.94502,0,1,9,0.38,1,0
0,12,40.71481,-73.95475,1,3,0,0.72,1,0
0,6,40.68473,-73.946,0,2,110,2.63,2,220
2,46,40.69637,-73.81034,0,3,29,1.02,2,126
1,1,40.7474,-73.98685,1,1,4,0.27,17,216
0,21,40.70182,-73.9188,0,1,3,0.13,1,0
2,56,40.76019,-73.92489,1,3,0,0.72,1,109
1,52,40.73524,-73.99259,1,3,2,1.3,1,1
1,8,40.77517,-73.98829,1,3,4,0.06,1,0
1,19,40.72156,-73.97902,0,1,3,0.08,2,0
1,19,40.72644,-73.97866,0,2,246,4.94,1,69
0,6,40.68473,-73.94799,0,1,17,0.65,1,0
1,7,40.76866,-73.98616,1,30,6,0.1,52,365
4,156,40.83988,-73.86978,1,1,0,0.72,1,365
1,14,40.74847,-74.00033,1,2,3,0.13,1,0
1,5,40.74744,-73.97299,1,1,56,1.58,2,217
0,6,40.68457,-73.93456,1,2,40,4.86,1,31
1,64,40.72122,-73.99395,0,1,16,0.23,2,308
1,2,40.80947,-73.94066,0,5,3,0.12,1,0
0,54,40.64844,-73.95032,0,2,4,1.5,1,178
1,30,40.83436,-73.94735,1,5,5,0.11,1,0
0,24,40.65534,-73.95644,1,2,2,0.11,1,95
0,36,40.68759,-73.99376,0,1,25,0.7,1,0
1,4,40.79422,-73.94383,1,30,2,0.36,103,219
1,1,40.75283,-73.96675,1,3,3,0.33,49,196
2,25,40.76807,-73.93799,0,2,0,0.72,2,168
1,19,40.72369,-73.9894,1,7,6,0.08,1,0
